場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
下関,19,20260730,2R,3,3105,B1,内山　　文典,0,0,0.19,5.20,32.18,52.87,4.80,30.00,50.00,40,42.86,63.27,36,33.96,52.83,2R/3/.19/3,2R/5/.09/3 9R/2/.05/4,2R/1/.11/2 11R/5/.19/5,,,,東京,東京,63,16:07,九州スポーツ杯,一般,４日目
下関,19,20260730,2R,4,4883,A2,岡部　　大輝,0,0,0.16,6.10,44.00,62.00,4.88,25.00,37.50,16,20.83,47.92,46,27.45,39.22,8R/4/.13/1,7R/5/.12/1 12R/2/.11/6,3R/5/.17/5 10R/1/.10/1,,,,東京,東京,30,16:07,九州スポーツ杯,一般,４日目
下関,19,20260730,2R,5,3583,B1,齋藤　　智裕,0,0,0.20,3.77,14.63,28.05,2.67,0.00,16.67,54,31.15,49.18,14,35.85,50.94,4R/6/.26/4,1R/1/.05/5 9R/4/.05/5,7R/2/.17/6,,,,埼玉,東京,53,16:07,九州スポーツ杯,一般,４日目
下関,19,20260730,2R,6,5471,B2,田中　　　結,0,0,,1.51,0.00,0.00,0.00,0.00,0.00,47,36.00,52.00,16,20.45,25.00,8R/6/.19/6,4R/6/.26/6 9R/6/.13/6,5R/6/.13/6,,,,大阪,大阪,17,16:07,九州スポーツ杯,一般,４日目
下関,19,20260730,3R,1,4031,B1,飯島　　　誠,0,0,0.17,4.90,31.96,47.42,3.88,12.50,31.25,18,59.18,63.27,54,22.22,37.78,3R/1/.10/3 8R/2/.20/2,2R/4/.14/1,1R/6/.19/6 10R/5/.10/3,,,,埼玉,埼玉,47,16:46,九州スポーツ杯,一般,４日目
下関,19,20260730,3R,2,3726,B1,桂林　　　寛,0,0,0.16,5.16,36.84,49.12,4.89,36.84,42.11,50,33.33,42.22,48,12.24,22.45,1R/3/.22/6 6R/1/.16/5,3R/2/.22/4,2R/4/.11/6 7R/4/.13/4,,,,福岡,福岡,55,16:46,九州スポーツ杯,一般,４日目
下関,19,20260730,3R,3,3872,A2,岡田　　憲行,0,0,0.18,6.22,45.16,64.52,6.30,40.00,70.00,49,22.45,32.65,22,33.33,57.41,7R/1/.19/1,4R/1/.17/2 11R/2/.17/4,6R/6/.18/4 11R/3/.19/3,,,,大阪,大阪,50,16:46,九州スポーツ杯,一般,４日目
下関,19,20260730,3R,4,4233,A2,亀山　　雅幸,0,0,0.17,6.17,46.88,65.63,5.44,33.33,66.67,59,35.29,60.78,37,25.93,37.04,4R/2/.21/3 11R/5/.17/2,9R/1/.04/1,5R/5/.15/4 11R/4/.19/6,,,,群馬,群馬,43,16:46,九州スポーツ杯,一般,４日目
下関,19,20260730,3R,5,3362,B1,間嶋　　仁志,0,0,0.19,4.98,30.93,45.36,5.41,31.82,45.45,17,58.82,84.31,39,20.41,38.78,4R/1/.24/2 8R/3/.16/4,5R/2/.11/4,2R/2/.15/3 6R/4/.13/5,,,,三重,大阪,56,16:46,九州スポーツ杯,一般,４日目
下関,19,20260730,3R,6,4083,A1,福島　　勇樹,1,0,0.14,7.28,58.87,75.81,6.15,45.45,57.58,67,41.51,58.49,57,38.18,50.91,6R/5/.17/1 12R/3/.15/4,7R/2/.13/4 11R/1/.12/1,9R/4/.20/1,,,,東京,東京,46,16:46,九州スポーツ杯,一般,４日目
下関,19,20260730,4R,1,4260,B1,中越　　博紀,0,0,0.19,5.22,36.15,50.00,5.65,45.45,57.58,33,31.37,50.98,56,55.56,64.81,6R/3/.16/6 11R/6/.21/5,1R/2/.03/2,1R/4/.17/1 11R/6/.24/4,,,,香川,愛媛,42,17:17,九州スポーツ杯,一般,４日目
下関,19,20260730,4R,2,4175,A2,川尻　　泰輔,0,0,0.14,5.83,44.44,57.78,0.00,0.00,0.00,15,25.53,31.91,35,23.40,40.43,5R/1/.07/1 11R/4/.11/6,6R/5/.07/2,6R/2/.03/2 10R/6/.09/5,,,,埼玉,埼玉,43,17:17,九州スポーツ杯,一般,４日目
下関,19,20260730,4R,3,4553,A2,坪口　　竜也,0,0,0.16,5.71,37.61,54.13,5.48,42.86,52.38,13,26.32,34.21,23,40.00,63.64,7R/5/.10/2,5R/3/.15/2 12R/6/.16/3,4R/1/.13/1 8R/4/.14/3,,,,長崎,長崎,37,17:17,九州スポーツ杯,一般,４日目
下関,19,20260730,4R,4,3838,B1,伊藤　　啓三,0,0,0.16,5.35,31.18,55.91,6.95,63.16,63.16,60,23.26,46.51,29,25.00,48.21,2R/6/.13/6,3R/1/.19/1 8R/3/.14/3,4R/5/.10/5 9R/2/.23/4,,,,埼玉,埼玉,51,17:17,九州スポーツ杯,一般,４日目
下関,19,20260730,4R,5,5418,B2,堀内　　亜海,1,0,0.20,1.13,0.00,0.00,1.14,0.00,0.00,19,36.36,40.00,28,55.56,75.93,3R/6/.27/6,1R/6/.15/6 7R/6/.13/6,8R/6/.14/6,,,,大阪,大阪,20,17:17,九州スポーツ杯,一般,４日目
下関,19,20260730,4R,6,4238,A1,毒島　　　誠,0,0,0.15,7.79,63.33,77.78,6.89,38.89,61.11,30,36.17,65.96,60,37.74,54.72,7R/2/.19/4 12R/1/.17/1,6R/4/.13/1 12R/3/.15/2,7R/5/.11/3 11R/1/.21/1,,,,群馬,群馬,42,17:17,九州スポーツ杯,一般,４日目
下関,19,20260730,5R,1,3412,A1,鈴木　　　博,0,0,0.16,6.81,53.85,75.38,8.08,76.92,84.62,43,35.29,45.10,65,40.38,57.69,2R/5/.25/4 11R/2/.12/1,9R/5/.08/2,4R/2/.13/4 10R/3/.16/2,,,,埼玉,埼玉,56,17:42,九州スポーツ杯,シーモ 戦,４日目
下関,19,20260730,5R,2,4041,B1,小林　　基樹,0,0,0.21,3.88,16.67,30.95,4.73,28.36,46.27,14,32.00,54.00,32,23.91,30.43,2R/1/.23/1 10R/2/.04/2,4R/2/.19/4,1R/5/.25/3 9R/3/.23/5,,,,山口,山口,47,17:42,九州スポーツ杯,シーモ 戦,４日目
下関,19,20260730,5R,3,4243,B1,西村　　　歩,1,0,0.18,5.58,39.62,57.55,5.30,10.00,70.00,53,28.33,53.33,19,25.00,50.00,5R/5/.08/4 9R/2/.27/2,5R/4/.22/3,4R/3/.12/2 12R/1/.13/1,,,,大阪,大阪,40,17:42,九州スポーツ杯,シーモ 戦,４日目
下関,19,20260730,5R,4,3554,A1,仲口　　博崇,0,0,0.18,6.50,51.05,67.13,5.08,32.00,48.00,28,26.09,50.00,70,23.40,44.68,8R/1/.27/3 12R/2/.19/5,3R/5/.22/2 11R/3/.13/2,3R/4/.21/2 11R/2/.21/2,,,,愛知,愛知,53,17:42,九州スポーツ杯,シーモ 戦,４日目
下関,19,20260730,5R,5,4469,A2,土山　　卓也,0,0,0.17,5.94,41.51,57.55,4.00,22.22,33.33,69,36.73,59.18,18,20.83,50.00,4R/3/.29/5 10R/6/.15/5,8R/4/.18/2,9R/1/.22/3,,,,福井,福井,39,17:42,九州スポーツ杯,シーモ 戦,４日目
下関,19,20260730,5R,6,5258,B1,仲本　　　舜,0,0,0.15,4.52,25.84,37.08,2.79,10.53,15.79,45,22.00,46.00,61,29.63,46.30,3R/5/.15/1 7R/3/.21/6,8R/5/.15/5,5R/3/.10/3 10R/2/.15/4,,,,福岡,沖縄,21,17:42,九州スポーツ杯,シーモ 戦,４日目
下関,19,20260730,6R,1,4892,B1,柴田　　直哉,0,0,0.19,4.96,31.52,47.83,5.89,36.84,57.89,62,48.08,69.23,30,14.89,31.91,2R/4/.21/5,1R/3/.07/1 11R/5/.09/5,3R/2/.25/4 7R/3/.13/2,,,,福岡,福岡,36,18:07,九州スポーツ杯,一般,４日目
下関,19,20260730,6R,2,4134,A2,杉山　　貴博,0,0,0.16,5.59,35.71,57.14,5.93,42.86,57.14,23,9.30,18.60,53,26.79,46.43,5R/4/.06/2 10R/1/.12/1,5R/5/.22/6,9R/6/.21/2,,,,東京,千葉,46,18:07,九州スポーツ杯,一般,４日目
下関,19,20260730,6R,3,4579,A2,中嶋　健一郎,0,0,0.16,6.21,39.05,60.00,7.11,66.67,72.22,12,36.00,54.00,62,20.93,41.86,6R/2/.15/2,8R/1/.16/1 12R/5/.10/4,2R/6/.13/1 10R/4/.14/6,,,,三重,三重,37,18:07,九州スポーツ杯,一般,４日目
下関,19,20260730,6R,4,4387,A1,平山　　智加,0,0,0.15,6.60,45.59,66.91,6.46,45.83,50.00,32,18.37,34.69,72,25.58,39.53,9R/1/.14/1,3R/6/.22/3 12R/4/.08/5,3R/3/.27/1 12R/2/.12/3,,,,香川,香川,41,18:07,九州スポーツ杯,一般,４日目
下関,19,20260730,6R,5,4020,B1,川上　　清人,0,0,0.18,4.34,25.81,38.71,4.64,22.73,45.45,56,36.17,53.19,51,54.72,71.70,1R/6/.17/2 10R/3/.02/6,4R/3/.15/1 8R/2/.09/4,4R/6/.07/6,,,,香川,高知,46,18:07,九州スポーツ杯,一般,４日目
下関,19,20260730,6R,6,4856,A1,豊田　健士郎,0,0,0.14,7.02,49.23,68.46,7.00,50.00,66.67,46,44.44,72.22,40,30.77,46.15,3R/4/.13/2 12R/5/.18/2,4R/4/.29/3 12R/1/.18/1,8R/3/.15/2,,,,三重,三重,30,18:07,九州スポーツ杯,一般,４日目
下関,19,20260730,7R,1,4876,B1,梅木　　敬太,0,0,0.17,4.72,26.67,41.90,3.92,12.50,25.00,64,20.00,38.00,13,20.00,28.89,2R/2/.21/2 6R/4/.17/3,3R/3/.22/6,1R/3/.22/5 6R/5/.11/6,,,,福井,福井,31,18:32,九州スポーツ杯,ふく〜る 戦,４日目
下関,19,20260730,7R,2,5055,A2,眞鳥　　章太,0,0,0.16,5.77,37.50,56.25,6.18,45.45,54.55,72,25.00,34.62,47,29.63,42.59,6R/6/.16/4 10R/4/.13/4,9R/3/.01/3,8R/1/.09/1,,,,長崎,長崎,30,18:32,九州スポーツ杯,ふく〜る 戦,４日目
下関,19,20260730,7R,3,4666,B1,日笠　　勝弘,0,0,0.16,4.00,21.95,31.71,0.00,0.00,0.00,52,46.00,60.00,34,35.85,54.72,1R/4/.13/3,6R/2/.32/5 10R/5/.25/4,6R/3/.08/3,,,,大阪,大阪,42,18:32,九州スポーツ杯,ふく〜る 戦,４日目
下関,19,20260730,7R,4,4313,A2,西村　美智子,0,0,0.15,5.35,36.00,50.00,6.47,52.94,70.59,37,37.93,60.34,41,41.82,69.09,9R/4/.21/5,6R/3/.22/4 11R/6/.12/6,5R/1/.08/1 12R/3/.10/4,,,,香川,香川,42,18:32,九州スポーツ杯,ふく〜る 戦,４日目
下関,19,20260730,7R,5,4129,B1,宇野　　博之,0,0,0.18,3.95,18.60,32.56,5.18,35.71,53.57,39,38.18,49.09,26,22.22,46.67,5R/3/.06/3,1R/4/.09/3 10R/6/.27/6,3R/1/.27/3 8R/2/.13/4,,,,愛知,愛知,46,18:32,九州スポーツ杯,ふく〜る 戦,４日目
下関,19,20260730,7R,6,4545,A1,岡村　　慶太,0,0,0.15,7.15,58.33,73.33,6.58,52.63,63.16,48,28.07,43.86,31,39.47,55.26,4R/5/.17/1 12R/4/.16/3,5R/1/.07/1 10R/3/.14/1,5R/2/.09/2,,,,福岡,福岡,38,18:32,九州スポーツ杯,ふく〜る 戦,４日目
下関,19,20260730,8R,1,5045,A2,平川　　香織,1,0,0.19,6.75,48.48,72.73,5.87,38.71,58.06,21,42.86,59.18,50,41.51,58.49,9R/5/.25/3,4R/5/.34/5 10R/4/.26/3,7R/1/.16/1 12R/4/.23/2,,,,埼玉,東京,25,18:57,九州スポーツ杯,一般,４日目
下関,19,20260730,8R,2,4224,B1,大橋　栄里佳,1,0,0.20,5.52,35.16,57.03,5.30,35.00,50.00,27,40.82,61.22,12,24.53,45.28,9R/3/.28/4,5R/6/.29/5 11R/4/.11/3,1R/1/.26/2 12R/5/.26/5,,,,福岡,福岡,44,18:57,九州スポーツ杯,一般,４日目
下関,19,20260730,8R,3,3349,A1,吉田　　一郎,0,0,0.17,6.61,50.00,73.47,7.10,64.52,70.97,26,22.92,39.58,52,26.09,34.78,3R/2/.13/5 11R/1/.24/3,3R/4/.25/5 10R/2/.15/5,6R/1/.04/1,,,,長崎,長崎,58,18:57,九州スポーツ杯,一般,４日目
下関,19,20260730,8R,4,4817,A1,渡邉　　　翼,0,0,0.15,6.16,46.32,63.16,6.72,54.64,72.16,73,30.61,40.82,17,35.19,57.41,5R/2/.10/6 12R/6/.14/6,2R/3/.13/4 10R/1/.08/2,4R/4/.10/3,,,,山口,山口,35,18:57,九州スポーツ杯,一般,４日目
下関,19,20260730,8R,5,4281,B1,大澤　　大夢,0,0,0.17,5.12,30.93,50.52,5.56,37.50,56.25,70,29.17,41.67,42,22.45,30.61,1R/2/.12/5 7R/4/.18/3,7R/3/.10/2,5R/4/.16/5,,,,埼玉,埼玉,42,18:57,九州スポーツ杯,一般,４日目
下関,19,20260730,8R,6,5438,B2,星田　　夢結,0,0,0.22,1.57,0.00,2.99,1.00,0.00,0.00,36,40.43,53.19,24,35.19,61.11,7R/6/.06/5,2R/6/.11/6 8R/6/.21/6,3R/6/.25/6,,,,福岡,福岡,20,18:57,九州スポーツ杯,一般,４日目
下関,19,20260730,9R,1,4083,A1,福島　　勇樹,1,0,0.14,7.28,58.87,75.81,6.15,45.45,57.58,67,41.51,58.49,57,38.18,50.91,6R/5/.17/1 12R/3/.15/4,7R/2/.13/4 11R/1/.12/1,9R/4/.20/1,,,,東京,東京,46,19:23,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,9R,2,4238,A1,毒島　　　誠,0,0,0.15,7.79,63.33,77.78,6.89,38.89,61.11,30,36.17,65.96,60,37.74,54.72,7R/2/.19/4 12R/1/.17/1,6R/4/.13/1 12R/3/.15/2,7R/5/.11/3 11R/1/.21/1,,,,群馬,群馬,42,19:23,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,9R,3,4883,A2,岡部　　大輝,0,0,0.16,6.10,44.00,62.00,4.88,25.00,37.50,16,20.83,47.92,46,27.45,39.22,8R/4/.13/1,7R/5/.12/1 12R/2/.11/6,3R/5/.17/5 10R/1/.10/1,,,,東京,東京,30,19:23,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,9R,4,3412,A1,鈴木　　　博,0,0,0.16,6.81,53.85,75.38,8.08,76.92,84.62,43,35.29,45.10,65,40.38,57.69,2R/5/.25/4 11R/2/.12/1,9R/5/.08/2,4R/2/.13/4 10R/3/.16/2,,,,埼玉,埼玉,56,19:23,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,9R,5,4175,A2,川尻　　泰輔,0,0,0.14,5.83,44.44,57.78,0.00,0.00,0.00,15,25.53,31.91,35,23.40,40.43,5R/1/.07/1 11R/4/.11/6,6R/5/.07/2,6R/2/.03/2 10R/6/.09/5,,,,埼玉,埼玉,43,19:23,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,9R,6,4031,B1,飯島　　　誠,0,0,0.17,4.90,31.96,47.42,3.88,12.50,31.25,18,59.18,63.27,54,22.22,37.78,3R/1/.10/3 8R/2/.20/2,2R/4/.14/1,1R/6/.19/6 10R/5/.10/3,,,,埼玉,埼玉,47,19:23,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,10R,1,4856,A1,豊田　健士郎,0,0,0.14,7.02,49.23,68.46,7.00,50.00,66.67,46,44.44,72.22,40,30.77,46.15,3R/4/.13/2 12R/5/.18/2,4R/4/.29/3 12R/1/.18/1,8R/3/.15/2,,,,三重,三重,30,19:50,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,10R,2,4553,A2,坪口　　竜也,0,0,0.16,5.71,37.61,54.13,5.48,42.86,52.38,13,26.32,34.21,23,40.00,63.64,7R/5/.10/2,5R/3/.15/2 12R/6/.16/3,4R/1/.13/1 8R/4/.14/3,,,,長崎,長崎,37,19:50,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,10R,3,4233,A2,亀山　　雅幸,0,0,0.17,6.17,46.88,65.63,5.44,33.33,66.67,59,35.29,60.78,37,25.93,37.04,4R/2/.21/3 11R/5/.17/2,9R/1/.04/1,5R/5/.15/4 11R/4/.19/6,,,,群馬,群馬,43,19:50,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,10R,4,4579,A2,中嶋　健一郎,0,0,0.16,6.21,39.05,60.00,7.11,66.67,72.22,12,36.00,54.00,62,20.93,41.86,6R/2/.15/2,8R/1/.16/1 12R/5/.10/4,2R/6/.13/1 10R/4/.14/6,,,,三重,三重,37,19:50,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,10R,5,4243,B1,西村　　　歩,1,0,0.18,5.58,39.62,57.55,5.30,10.00,70.00,53,28.33,53.33,19,25.00,50.00,5R/5/.08/4 9R/2/.27/2,5R/4/.22/3,4R/3/.12/2 12R/1/.13/1,,,,大阪,大阪,40,19:50,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,10R,6,4041,B1,小林　　基樹,0,0,0.21,3.88,16.67,30.95,4.73,28.36,46.27,14,32.00,54.00,32,23.91,30.43,2R/1/.23/1 10R/2/.04/2,4R/2/.19/4,1R/5/.25/3 9R/3/.23/5,,,,山口,山口,47,19:50,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,11R,1,4545,A1,岡村　　慶太,0,0,0.15,7.15,58.33,73.33,6.58,52.63,63.16,48,28.07,43.86,31,39.47,55.26,4R/5/.17/1 12R/4/.16/3,5R/1/.07/1 10R/3/.14/1,5R/2/.09/2,,,,福岡,福岡,38,20:17,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,11R,2,4387,A1,平山　　智加,0,0,0.15,6.60,45.59,66.91,6.46,45.83,50.00,32,18.37,34.69,72,25.58,39.53,9R/1/.14/1,3R/6/.22/3 12R/4/.08/5,3R/3/.27/1 12R/2/.12/3,,,,香川,香川,41,20:17,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,11R,3,3554,A1,仲口　　博崇,0,0,0.18,6.50,51.05,67.13,5.08,32.00,48.00,28,26.09,50.00,70,23.40,44.68,8R/1/.27/3 12R/2/.19/5,3R/5/.22/2 11R/3/.13/2,3R/4/.21/2 11R/2/.21/2,,,,愛知,愛知,53,20:17,九州スポーツ杯,準優勝戦,４日目
下関,19,20260730,11R,4,3872,A2,岡田　　憲行,0,0,0.18,6.22,45.16,64.52,6.30,40.00,70.00,49,22.45,32.65,22,33.33,57.41,7R/1/.19/1,4R/1/.17/2 11R/2/.17/4,6R/6/.18/4 11R/3/.19/3,,,,大阪,大阪,50,20:17,九州スポーツ杯,準優勝戦,４日目
