登録番号,集計開始,集計終了,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ,まくり率,差し率,前づけ平均,前づけ率,イン進入数,さされ率,まくられ率,まくりさされ率
5314,2026-01-29,2026-07-30,180,10,6,2,0,2,0,0,0.0,20.0,-0.02,0.0,24,16.7,41.7,0.0
5315,2026-01-29,2026-07-30,162,6,2,0,2,2,0,0,33.3,0.0,-0.14,0.0,14,14.3,28.6,28.6
5316,2026-01-29,2026-07-30,202,28,22,4,2,0,0,0,7.1,14.3,-0.05,0.0,32,0.0,25.0,6.2
5317,2026-01-29,2026-07-30,252,18,12,0,0,4,0,2,0.0,0.0,-0.02,0.0,38,26.3,42.1,0.0
5318,2026-01-29,2026-07-30,222,16,8,0,2,4,2,0,12.5,0.0,-0.09,0.0,26,15.4,15.4,15.4
5319,2026-01-29,2026-07-30,134,22,10,4,2,6,0,0,9.1,18.2,0.0,0.0,22,9.1,18.2,18.2
5320,2026-01-29,2026-07-30,190,6,2,0,2,2,0,0,33.3,0.0,0.03,0.0,22,18.2,54.5,18.2
5321,2026-01-29,2026-07-30,152,20,4,2,6,4,4,0,30.0,10.0,-0.08,0.0,20,10.0,40.0,0.0
5322,2026-01-29,2026-07-30,202,12,6,0,6,0,0,0,50.0,0.0,-0.04,0.0,26,0.0,69.2,7.7
5323,2026-01-29,2026-07-30,222,22,16,0,4,2,0,0,18.2,0.0,-0.17,0.0,28,7.1,14.3,14.3
5324,2026-01-29,2026-07-30,136,2,2,0,0,0,0,0,0.0,0.0,-0.04,0.0,18,11.1,66.7,11.1
5325,2026-01-29,2026-07-30,216,40,20,2,10,4,4,0,25.0,5.0,0.02,1.0,38,5.3,21.1,15.8
5326,2026-01-29,2026-07-30,286,40,16,4,10,8,2,0,25.0,10.0,0.02,0.0,44,13.6,27.3,18.2
5327,2026-01-29,2026-07-30,142,0,0,0,0,0,0,0,,,-0.1,0.0,18,22.2,66.7,11.1
5328,2026-01-29,2026-07-30,176,10,8,0,2,0,0,0,20.0,0.0,-0.03,0.0,24,8.3,41.7,8.3
5329,2026-01-29,2026-07-30,148,22,8,0,0,14,0,0,0.0,0.0,0.01,0.0,18,22.2,11.1,11.1
5330,2026-01-29,2026-07-30,284,78,38,2,18,14,4,2,23.1,2.6,0.0,0.0,50,8.0,8.0,4.0
5331,2026-01-29,2026-07-30,172,30,12,8,6,2,0,2,20.0,26.7,-0.12,0.0,24,16.7,16.7,16.7
5332,2026-01-29,2026-07-30,176,18,12,6,0,0,0,0,0.0,33.3,0.03,1.3,28,14.3,21.4,21.4
5333,2026-01-29,2026-07-30,94,10,6,2,0,2,0,0,0.0,20.0,-0.07,0.0,8,25.0,0.0,0.0
5334,2026-01-29,2026-07-30,204,6,2,2,0,0,2,0,0.0,33.3,-0.03,0.0,22,27.3,36.4,18.2
5335,2026-01-29,2026-07-30,150,4,2,0,0,2,0,0,0.0,0.0,-0.09,0.0,10,0.0,80.0,0.0
5336,2026-01-29,2026-07-30,222,8,6,2,0,0,0,0,0.0,25.0,-0.1,0.0,24,16.7,41.7,16.7
5337,2026-01-29,2026-07-30,220,12,0,2,0,10,0,0,0.0,16.7,-0.04,0.0,0,,,
5338,2026-01-29,2026-07-30,196,22,10,4,6,2,0,0,27.3,18.2,-0.05,0.0,22,18.2,0.0,36.4
5339,2026-01-29,2026-07-30,182,26,4,6,0,10,4,2,0.0,23.1,-0.08,0.0,28,21.4,35.7,7.1
5340,2026-01-29,2026-07-30,212,16,2,2,0,8,4,0,0.0,12.5,-0.05,0.0,14,0.0,71.4,14.3
5341,2026-01-29,2026-07-30,166,6,2,0,2,2,0,0,33.3,0.0,-0.2,0.0,12,33.3,16.7,16.7
5342,2026-01-29,2026-07-30,140,4,2,0,2,0,0,0,50.0,0.0,-0.03,0.0,6,0.0,33.3,0.0
5343,2026-01-29,2026-07-30,194,6,4,0,0,2,0,0,0.0,0.0,-0.03,0.0,10,20.0,20.0,20.0
5344,2026-01-29,2026-07-30,204,38,12,8,8,6,2,2,21.1,21.1,-0.08,0.0,24,16.7,25.0,0.0
5345,2026-01-29,2026-07-30,238,8,4,0,0,0,2,2,0.0,0.0,-0.1,0.0,24,33.3,41.7,8.3
5346,2026-01-29,2026-07-30,146,0,0,0,0,0,0,0,,,-0.01,0.0,10,0.0,60.0,0.0
5347,2026-01-29,2026-07-30,154,0,0,0,0,0,0,0,,,-0.03,0.0,0,,,
5348,2026-01-29,2026-07-30,180,24,0,4,6,10,2,2,25.0,16.7,-0.03,1.1,6,33.3,33.3,33.3
5349,2026-01-29,2026-07-30,182,0,0,0,0,0,0,0,,,-0.14,0.0,8,25.0,75.0,0.0
5350,2026-01-29,2026-07-30,230,28,8,2,8,6,4,0,28.6,7.1,-0.09,0.0,32,18.8,18.8,31.2
5351,2026-01-29,2026-07-30,236,30,16,10,0,2,0,2,0.0,33.3,-0.07,0.0,30,6.7,40.0,0.0
5352,2026-01-29,2026-07-30,242,38,20,2,6,8,0,2,15.8,5.3,0.02,0.9,36,0.0,27.8,11.1
5353,2026-01-29,2026-07-30,136,6,0,0,0,4,2,0,0.0,0.0,-0.19,0.0,8,50.0,0.0,25.0
5354,2026-01-29,2026-07-30,170,14,2,6,0,4,2,0,0.0,42.9,-0.14,0.0,8,50.0,25.0,0.0
5355,2026-01-29,2026-07-30,166,0,0,0,0,0,0,0,,,-0.14,0.0,16,25.0,50.0,12.5
5356,2026-01-29,2026-07-30,118,20,10,4,2,2,2,0,10.0,20.0,0.0,0.0,20,0.0,20.0,30.0
5357,2026-01-29,2026-07-30,158,0,0,0,0,0,0,0,,,-0.29,0.0,20,10.0,80.0,10.0
5358,2026-01-29,2026-07-30,80,0,0,0,0,0,0,0,,,-0.03,0.0,4,50.0,0.0,50.0
5359,2026-01-29,2026-07-30,162,20,8,2,8,2,0,0,40.0,10.0,-0.1,0.0,22,18.2,36.4,9.1
5360,2026-01-29,2026-07-30,134,2,2,0,0,0,0,0,0.0,0.0,-0.06,0.0,12,16.7,50.0,16.7
5361,2026-01-29,2026-07-30,164,2,0,0,2,0,0,0,100.0,0.0,-0.07,1.2,10,0.0,80.0,20.0
5362,2026-01-29,2026-07-30,182,4,4,0,0,0,0,0,0.0,0.0,-0.07,1.1,10,20.0,20.0,0.0
5363,2026-01-29,2026-07-30,80,0,0,0,0,0,0,0,,,-0.3,0.0,0,,,
5364,2026-01-29,2026-07-30,200,4,0,0,0,2,2,0,0.0,0.0,-0.05,0.0,0,,,
5365,2026-01-29,2026-07-30,158,0,0,0,0,0,0,0,,,-0.04,0.0,4,50.0,0.0,0.0
5366,2026-01-29,2026-07-30,154,2,2,0,0,0,0,0,0.0,0.0,-0.14,0.0,8,0.0,75.0,0.0
5367,2026-01-29,2026-07-30,138,4,0,0,4,0,0,0,100.0,0.0,-0.19,0.0,0,,,
5368,2026-01-29,2026-07-30,166,38,18,6,12,2,0,0,31.6,15.8,-0.03,0.0,26,7.7,7.7,15.4
5369,2026-01-29,2026-07-30,186,8,2,2,2,2,0,0,25.0,25.0,-0.06,0.0,24,33.3,25.0,33.3
5370,2026-01-29,2026-07-30,86,0,0,0,0,0,0,0,,,-0.1,0.0,0,,,
5371,2026-01-29,2026-07-30,166,4,0,0,2,2,0,0,50.0,0.0,-0.08,0.0,0,,,
5372,2026-01-29,2026-07-30,130,0,0,0,0,0,0,0,,,-0.45,0.0,0,,,
5373,2026-01-29,2026-07-30,164,2,0,0,0,2,0,0,0.0,0.0,-0.11,0.0,2,0.0,100.0,0.0
5374,2026-01-29,2026-07-30,162,2,0,2,0,0,0,0,0.0,100.0,-0.13,0.0,0,,,
5375,2026-01-29,2026-07-30,184,2,0,0,0,2,0,0,0.0,0.0,-0.36,0.0,0,,,
5376,2026-01-29,2026-07-30,206,24,14,0,0,8,2,0,0.0,0.0,-0.05,0.0,26,23.1,0.0,23.1
5377,2026-01-29,2026-07-30,196,18,4,2,6,6,0,0,33.3,11.1,-0.01,0.0,8,0.0,50.0,0.0
5378,2026-01-29,2026-07-30,178,0,0,0,0,0,0,0,,,-0.2,0.0,2,0.0,100.0,0.0
5379,2026-01-29,2026-07-30,164,6,4,0,0,2,0,0,0.0,0.0,-0.18,0.0,18,11.1,33.3,22.2
5380,2026-01-29,2026-07-30,202,0,0,0,0,0,0,0,,,-0.15,0.0,0,,,
5381,2026-01-29,2026-07-30,182,10,6,0,4,0,0,0,40.0,0.0,-0.04,0.0,14,14.3,14.3,28.6
5382,2026-01-29,2026-07-30,174,0,0,0,0,0,0,0,,,-0.09,0.0,0,,,
5383,2026-01-29,2026-07-30,158,0,0,0,0,0,0,0,,,-0.25,0.0,0,,,
5384,2026-01-29,2026-07-30,166,4,0,0,0,4,0,0,0.0,0.0,-0.21,0.0,2,0.0,100.0,0.0
5385,2026-01-29,2026-07-30,166,2,0,0,2,0,0,0,100.0,0.0,-0.16,0.0,0,,,
5386,2026-01-29,2026-07-30,174,10,6,0,4,0,0,0,40.0,0.0,-0.06,0.0,28,14.3,28.6,21.4
5387,2026-01-29,2026-07-30,104,0,0,0,0,0,0,0,,,-0.22,0.0,0,,,
5388,2026-01-29,2026-07-30,130,10,0,2,2,6,0,0,20.0,20.0,-0.27,0.0,0,,,
5389,2026-01-29,2026-07-30,168,0,0,0,0,0,0,0,,,-0.12,0.0,0,,,
5390,2026-01-29,2026-07-30,112,2,0,0,2,0,0,0,100.0,0.0,-0.15,0.0,0,,,
5391,2026-01-29,2026-07-30,176,0,0,0,0,0,0,0,,,-0.25,0.0,0,,,
5392,2026-01-29,2026-07-30,172,0,0,0,0,0,0,0,,,-0.19,0.0,0,,,
5393,2026-01-29,2026-07-30,180,0,0,0,0,0,0,0,,,-0.38,0.0,0,,,
5394,2026-01-29,2026-07-30,210,2,0,2,0,0,0,0,0.0,100.0,-0.12,0.0,0,,,
5395,2026-01-29,2026-07-30,170,4,0,2,0,2,0,0,0.0,50.0,-0.15,0.0,2,0.0,100.0,0.0
5396,2026-01-29,2026-07-30,140,0,0,0,0,0,0,0,,,-0.22,0.0,0,,,
5397,2026-01-29,2026-07-30,144,0,0,0,0,0,0,0,,,-0.09,0.0,0,,,
5398,2026-01-29,2026-07-30,246,20,8,4,2,4,2,0,10.0,20.0,-0.07,0.0,22,0.0,27.3,9.1
5399,2026-01-29,2026-07-30,140,0,0,0,0,0,0,0,,,-0.25,0.0,0,,,
5400,2026-01-29,2026-07-30,200,2,2,0,0,0,0,0,0.0,0.0,-0.23,0.0,8,0.0,75.0,0.0
5401,2026-01-29,2026-07-30,70,0,0,0,0,0,0,0,,,-0.39,0.0,0,,,
5402,2026-01-29,2026-07-30,114,0,0,0,0,0,0,0,,,-0.27,0.0,0,,,
5403,2026-01-29,2026-07-30,150,0,0,0,0,0,0,0,,,-0.2,0.0,0,,,
5404,2026-01-29,2026-07-30,140,4,0,0,2,2,0,0,50.0,0.0,-0.23,0.0,0,,,
5405,2026-01-29,2026-07-30,146,2,0,0,2,0,0,0,100.0,0.0,-0.14,1.4,0,,,
5406,2026-01-29,2026-07-30,208,0,0,0,0,0,0,0,,,-0.23,0.0,0,,,
5407,2026-01-29,2026-07-30,196,2,0,0,0,2,0,0,0.0,0.0,-0.03,0.0,2,100.0,0.0,0.0
5409,2026-01-29,2026-07-30,132,2,0,0,2,0,0,0,100.0,0.0,-0.27,0.0,0,,,
5410,2026-01-29,2026-07-30,72,0,0,0,0,0,0,0,,,-0.31,0.0,0,,,
5411,2026-01-29,2026-07-30,164,0,0,0,0,0,0,0,,,-0.21,0.0,0,,,
5412,2026-01-29,2026-07-30,180,0,0,0,0,0,0,0,,,-0.12,0.0,0,,,
5413,2026-01-29,2026-07-30,194,2,0,0,2,0,0,0,100.0,0.0,-0.09,0.0,0,,,
5415,2026-01-29,2026-07-30,80,0,0,0,0,0,0,0,,,-0.12,0.0,0,,,
5416,2026-01-29,2026-07-30,154,6,0,0,4,0,2,0,66.7,0.0,-0.08,0.0,0,,,
5417,2026-01-29,2026-07-30,154,4,0,0,0,2,2,0,0.0,0.0,-0.06,1.6,0,,,
5418,2026-01-29,2026-07-30,168,0,0,0,0,0,0,0,,,-0.37,0.0,0,,,
5419,2026-01-29,2026-07-30,148,0,0,0,0,0,0,0,,,-0.38,0.0,0,,,
5420,2026-01-29,2026-07-30,162,0,0,0,0,0,0,0,,,-0.23,0.0,0,,,
5421,2026-01-29,2026-07-30,120,0,0,0,0,0,0,0,,,-0.29,0.0,0,,,
5422,2026-01-29,2026-07-30,126,0,0,0,0,0,0,0,,,-0.21,0.0,0,,,
5423,2026-01-29,2026-07-30,116,0,0,0,0,0,0,0,,,-0.34,0.0,0,,,
5424,2026-01-29,2026-07-30,114,0,0,0,0,0,0,0,,,-0.14,0.0,0,,,
5425,2026-01-29,2026-07-30,142,0,0,0,0,0,0,0,,,-0.38,0.0,0,,,
5426,2026-01-29,2026-07-30,164,0,0,0,0,0,0,0,,,-0.36,0.0,0,,,
5427,2026-01-29,2026-07-30,196,0,0,0,0,0,0,0,,,-0.3,0.0,0,,,
5428,2026-01-29,2026-07-30,130,0,0,0,0,0,0,0,,,-0.37,0.0,0,,,
5429,2026-01-29,2026-07-30,142,0,0,0,0,0,0,0,,,-0.45,0.0,0,,,
5430,2026-01-29,2026-07-30,106,0,0,0,0,0,0,0,,,-0.36,0.0,0,,,
5431,2026-01-29,2026-07-30,146,0,0,0,0,0,0,0,,,-0.36,0.0,0,,,
5432,2026-01-29,2026-07-30,172,6,0,0,2,4,0,0,33.3,0.0,-0.27,0.0,0,,,
5433,2026-01-29,2026-07-30,158,0,0,0,0,0,0,0,,,-0.11,0.0,0,,,
5434,2026-01-29,2026-07-30,150,4,0,0,2,0,2,0,50.0,0.0,-0.24,0.0,0,,,
5435,2026-01-29,2026-07-30,120,0,0,0,0,0,0,0,,,-0.32,0.0,0,,,
5436,2026-01-29,2026-07-30,164,0,0,0,0,0,0,0,,,-0.26,0.0,0,,,
5437,2026-01-29,2026-07-30,112,0,0,0,0,0,0,0,,,-0.3,0.0,0,,,
5438,2026-01-29,2026-07-30,146,0,0,0,0,0,0,0,,,-0.33,0.0,0,,,
5439,2026-01-29,2026-07-30,156,2,0,0,0,2,0,0,0.0,0.0,-0.37,0.0,0,,,
5440,2026-01-29,2026-07-30,134,0,0,0,0,0,0,0,,,-0.32,0.0,0,,,
5441,2026-01-29,2026-07-30,150,4,0,0,0,2,2,0,0.0,0.0,-0.42,0.0,0,,,
5442,2026-01-29,2026-07-30,128,0,0,0,0,0,0,0,,,-0.4,0.0,0,,,
5443,2026-01-29,2026-07-30,130,0,0,0,0,0,0,0,,,-0.39,0.0,0,,,
5444,2026-01-29,2026-07-30,158,0,0,0,0,0,0,0,,,-0.37,0.0,0,,,
5445,2026-01-29,2026-07-30,66,0,0,0,0,0,0,0,,,-0.38,0.0,0,,,
5446,2026-01-29,2026-07-30,54,0,0,0,0,0,0,0,,,-0.35,0.0,0,,,
5447,2026-01-29,2026-07-30,56,0,0,0,0,0,0,0,,,-0.21,0.0,0,,,
5448,2026-01-29,2026-07-30,80,0,0,0,0,0,0,0,,,-0.3,0.0,0,,,
5449,2026-01-29,2026-07-30,62,2,0,0,2,0,0,0,100.0,0.0,-0.29,0.0,0,,,
5450,2026-01-29,2026-07-30,64,0,0,0,0,0,0,0,,,-0.22,0.0,0,,,
5451,2026-01-29,2026-07-30,42,0,0,0,0,0,0,0,,,-0.17,0.0,0,,,
5452,2026-01-29,2026-07-30,74,0,0,0,0,0,0,0,,,-0.31,0.0,0,,,
5453,2026-01-29,2026-07-30,88,0,0,0,0,0,0,0,,,-0.47,0.0,0,,,
5454,2026-01-29,2026-07-30,66,0,0,0,0,0,0,0,,,-0.33,0.0,0,,,
5455,2026-01-29,2026-07-30,84,0,0,0,0,0,0,0,,,-0.5,0.0,0,,,
5456,2026-01-29,2026-07-30,86,0,0,0,0,0,0,0,,,-0.31,0.0,0,,,
5457,2026-01-29,2026-07-30,72,0,0,0,0,0,0,0,,,-0.25,0.0,0,,,
5458,2026-01-29,2026-07-30,76,0,0,0,0,0,0,0,,,-0.33,0.0,0,,,
5459,2026-01-29,2026-07-30,56,0,0,0,0,0,0,0,,,-0.25,0.0,0,,,
5460,2026-01-29,2026-07-30,96,0,0,0,0,0,0,0,,,-0.36,0.0,0,,,
5461,2026-01-29,2026-07-30,72,0,0,0,0,0,0,0,,,-0.39,0.0,0,,,
5462,2026-01-29,2026-07-30,66,0,0,0,0,0,0,0,,,-0.34,0.0,0,,,
5463,2026-01-29,2026-07-30,60,0,0,0,0,0,0,0,,,-0.2,0.0,0,,,
5464,2026-01-29,2026-07-30,56,0,0,0,0,0,0,0,,,-0.33,0.0,0,,,
5465,2026-01-29,2026-07-30,46,0,0,0,0,0,0,0,,,-0.22,0.0,0,,,
5466,2026-01-29,2026-07-30,66,0,0,0,0,0,0,0,,,-0.44,0.0,0,,,
5467,2026-01-29,2026-07-30,76,0,0,0,0,0,0,0,,,-0.39,0.0,0,,,
5468,2026-01-29,2026-07-30,66,0,0,0,0,0,0,0,,,-0.31,0.0,0,,,
5469,2026-01-29,2026-07-30,78,0,0,0,0,0,0,0,,,-0.37,0.0,0,,,
5470,2026-01-29,2026-07-30,56,0,0,0,0,0,0,0,,,-0.15,0.0,0,,,
5471,2026-01-29,2026-07-30,88,0,0,0,0,0,0,0,,,-0.29,0.0,0,,,
5472,2026-01-29,2026-07-30,48,0,0,0,0,0,0,0,,,-0.33,0.0,0,,,
