toban,stint,branch,firstDate,lastDate,nNear,nFar,winsNear,winsFar,top3Near,top3Far,eligible,winDiff,winDiffCourseAdj,top3Diff,top3DiffCourseAdj,meanFinishDiff,meanFinishDiffCourseAdj
4524,0,静岡,2016-11-09,2026-06-28,362,1686,91,467,229,1073,1,-0.025606,-0.021434,-0.003821,0.000029,0.094257,0.077843
4525,0,福岡,2016-11-15,2026-07-31,196,1102,17,116,77,445,1,-0.018528,-0.015501,-0.010954,0.001430,0.077170,0.032898
4526,0,愛知,2016-11-03,2026-08-11,172,1593,34,342,102,949,1,-0.017015,-0.012099,-0.002708,-0.004101,0.006318,0.007511
4527,0,愛知,2016-11-07,2026-08-11,238,1192,13,99,78,431,1,-0.028432,-0.033563,-0.033846,-0.038008,0.086677,0.106575
4528,0,埼玉,2016-11-06,2026-06-13,398,1441,110,402,265,900,1,-0.002591,0.001879,0.041263,0.041626,-0.120603,-0.126142
4529,0,香川,2016-11-07,2026-08-09,161,1496,25,236,75,763,1,-0.002475,-0.003914,-0.044188,-0.045547,0.156073,0.161256
4530,0,福岡,2016-11-06,2026-08-11,194,1244,61,370,122,864,1,0.017005,0.013585,-0.065668,-0.071142,0.101460,0.124796
4531,0,佐賀,2016-11-01,2026-08-11,553,1315,127,304,347,773,1,-0.001522,-0.009132,0.039654,0.036222,-0.017821,-0.000653
4532,0,埼玉,2016-11-13,2026-08-08,401,1396,93,391,235,933,1,-0.048166,-0.036726,-0.082303,-0.071625,0.328177,0.282158
4533,0,岡山,2016-11-01,2026-08-11,374,1207,54,164,192,535,1,0.008511,0.013913,0.070121,0.072118,-0.175190,-0.184356
4534,0,大阪,2016-11-06,2026-07-18,230,704,13,77,84,280,1,-0.052853,-0.052701,-0.032510,-0.026427,0.137574,0.116519
4535,0,東京,2016-11-01,2026-07-13,274,1330,77,358,181,916,1,0.011849,0.028299,-0.028138,-0.010447,0.069914,-0.007056
4536,0,岡山,2016-11-01,2026-08-11,194,1211,37,230,109,725,1,0.000796,-0.002258,-0.036823,-0.042486,0.062303,0.085589
4537,0,岡山,2016-11-05,2026-08-11,354,1594,115,500,226,1076,1,0.011182,0.015302,-0.036613,-0.029310,0.056997,0.028395
4538,0,大阪,2016-11-01,2026-06-04,296,1357,57,227,145,656,1,0.025287,0.023454,0.006446,0.002779,-0.037453,-0.022967
4539,0,群馬,2016-11-01,2026-08-11,447,1584,117,380,257,894,1,0.021846,0.019718,0.010550,0.012085,-0.076851,-0.080533
4540,0,東京,2016-11-01,2026-08-11,201,1367,26,211,97,719,1,-0.024999,-0.026145,-0.043382,-0.043841,0.201847,0.203776
4541,0,愛知,2016-12-05,2018-10-18,33,181,0,3,5,36,1,-0.016575,-0.000270,-0.047380,-0.053184,0.160891,0.167121
4542,0,東京,2016-11-03,2019-10-27,70,130,2,7,11,32,1,-0.025275,-0.044261,-0.089011,-0.103957,0.182418,0.252484
4543,0,兵庫,2016-11-09,2026-08-11,269,1811,67,390,190,1124,1,0.033720,0.027549,0.085668,0.081197,-0.187686,-0.165696
4544,0,福岡,2016-11-22,2026-08-11,212,1694,76,584,155,1239,1,0.013744,-0.007779,-0.000273,-0.022050,0.003453,0.097992
4545,0,福岡,2016-11-03,2026-08-11,220,1423,62,441,148,977,1,-0.028090,-0.032968,-0.013850,-0.023765,0.037616,0.076805
4546,0,埼玉,2016-11-28,2026-08-11,463,1438,109,379,309,979,1,-0.028139,-0.017427,-0.013420,0.002363,0.108763,0.045734
4547,0,埼玉,2016-11-09,2026-08-01,445,1443,118,352,287,932,1,0.021232,0.024478,-0.000933,0.003921,-0.031905,-0.051697
4548,0,三重,2016-11-01,2026-08-05,94,777,6,52,34,257,1,-0.003094,-0.013898,0.030943,0.025693,-0.031408,-0.002107
4549,0,福岡,2016-11-21,2026-08-08,135,1225,19,182,75,659,1,-0.007831,-0.008747,0.017596,0.023825,0.005775,-0.014999
4550,0,群馬,2016-11-01,2026-08-11,586,1152,71,112,281,482,1,0.023938,0.001472,0.061119,0.039236,-0.228527,-0.133641
4551,0,福岡,2016-11-03,2026-08-11,242,1364,42,229,136,796,1,0.005665,0.010895,-0.021594,-0.011861,0.089043,0.051764
4552,0,佐賀,2016-11-03,2026-08-11,526,1186,77,159,210,481,1,0.012324,0.016387,-0.006325,0.001494,0.002042,-0.029159
4553,0,長崎,2016-11-07,2026-08-10,327,1307,50,223,184,748,1,-0.017715,-0.023367,-0.009612,-0.013183,0.057147,0.074781
4555,0,福岡,2016-11-10,2026-07-29,298,1169,38,142,146,538,1,0.006045,0.018861,0.029710,0.034362,-0.101176,-0.128107
4556,0,福岡,2016-11-01,2026-08-11,182,1110,54,352,128,762,1,-0.020414,-0.022851,0.016810,0.012581,-0.031838,-0.013175
4557,0,岡山,2016-11-09,2026-08-09,298,1184,31,146,103,452,1,-0.019284,-0.013996,-0.036119,-0.029817,0.113589,0.087739
4558,0,岡山,2016-11-01,2026-08-11,301,1252,37,148,138,546,1,0.004713,0.012887,0.022370,0.025227,-0.109857,-0.124097
4559,0,三重,2016-11-08,2019-09-21,53,554,12,121,34,321,1,0.008004,0.024014,0.062087,0.070446,-0.101424,-0.144495
4560,0,東京,2016-11-01,2026-08-11,124,1214,20,194,55,604,1,0.001488,-0.005110,-0.053980,-0.059535,0.108306,0.134133
4561,0,大阪,2016-11-01,2026-08-09,421,1703,132,475,239,957,1,0.034620,0.023492,0.005746,-0.008132,-0.063885,-0.007346
4562,0,岡山,2016-11-09,2026-08-11,375,1559,39,144,169,643,1,0.011633,0.010920,0.038223,0.044425,-0.115144,-0.135543
4563,0,岡山,2016-11-08,2026-08-02,350,1192,23,108,118,413,1,-0.024890,-0.018943,-0.009334,-0.001853,0.000278,-0.030842
4564,0,広島,2016-11-05,2026-08-10,282,1685,32,225,146,808,1,-0.020056,-0.016055,0.038205,0.037758,-0.047745,-0.046778
4565,0,愛知,2016-11-05,2026-08-11,303,1246,43,118,146,516,1,0.047211,0.033466,0.067723,0.049740,-0.233208,-0.158879
4566,0,福岡,2016-11-09,2026-08-03,283,1652,88,489,188,1105,1,0.014949,0.010266,-0.004575,-0.017936,0.033793,0.083909
4567,0,山口,2016-11-12,2026-08-11,125,1113,10,56,36,378,1,0.029686,0.030264,-0.051623,-0.042333,0.136381,0.103725
4568,0,東京,2016-11-07,2026-08-11,265,1227,50,223,144,642,1,0.006935,0.005227,0.020169,0.021625,-0.032016,-0.036140
4569,0,東京,2016-11-06,2026-08-11,157,1253,18,131,62,532,1,0.010101,0.005699,-0.029677,-0.026356,0.154213,0.145816
4570,0,愛知,2016-11-09,2026-08-11,227,1731,41,327,135,1015,1,-0.008291,0.001512,0.008347,0.017792,-0.041439,-0.079053
4571,0,徳島,2016-11-05,2026-08-10,87,1726,24,499,44,1009,1,-0.013246,0.034067,-0.078842,0.006556,0.265660,-0.074074
4572,0,大阪,2016-11-05,2026-08-08,383,1965,62,353,226,1079,1,-0.017764,-0.020272,0.040969,0.035117,-0.103082,-0.080097
4573,0,埼玉,2016-11-09,2026-08-02,400,1559,123,384,276,991,1,0.061188,0.062595,0.054336,0.058568,-0.195297,-0.209539
4574,0,広島,2016-11-05,2026-08-06,398,1484,44,165,162,701,1,-0.000633,0.003731,-0.065337,-0.060486,0.183939,0.163711
4575,0,東京,2016-11-26,2026-07-28,169,968,23,167,79,500,1,-0.036426,-0.033721,-0.049073,-0.055240,0.169568,0.187072
4577,0,東京,2017-05-11,2018-05-09,15,25,0,1,1,3,0,,,,,,
4578,0,大阪,2016-11-05,2026-08-03,349,1735,83,380,183,1040,1,0.018802,0.019399,-0.075068,-0.074609,0.236503,0.233607
4579,0,三重,2016-11-05,2026-08-11,412,1411,88,317,259,863,1,-0.011071,-0.006471,0.017018,0.018444,0.028448,0.019374
4580,0,岡山,2016-11-05,2026-08-11,387,1689,69,365,193,946,1,-0.037810,-0.032799,-0.061387,-0.056636,0.168647,0.145508
4581,0,静岡,2016-11-05,2026-08-11,324,1658,63,310,187,923,1,0.007472,0.007915,0.020466,0.013904,-0.078739,-0.057722
4583,0,香川,2016-11-18,2026-08-08,180,1875,24,282,107,1071,1,-0.017067,-0.018530,0.023244,0.021984,-0.032222,-0.026622
4584,0,岡山,2016-11-12,2026-08-11,443,1570,105,395,274,1010,1,-0.014572,-0.017141,-0.024802,-0.025335,0.060556,0.065080
4585,0,広島,2016-11-06,2019-02-08,93,262,2,10,32,91,1,-0.016663,-0.026670,-0.003242,-0.006200,0.054748,0.077641
4586,0,愛知,2016-12-03,2026-08-11,253,1537,79,445,181,965,1,0.022728,0.018300,0.087569,0.089697,-0.214578,-0.218785
4587,0,福井,2016-11-17,2026-07-30,283,1424,48,262,143,805,1,-0.014377,-0.004842,-0.060009,-0.047987,0.131303,0.081553
4588,0,福岡,2016-11-08,2026-08-10,301,1398,57,278,157,766,1,-0.009487,-0.008349,-0.026331,-0.027140,0.085621,0.087032
4589,0,三重,2018-01-06,2026-08-05,260,1058,47,246,160,623,1,-0.051745,-0.045634,0.026538,0.030426,0.040686,0.024007
4590,0,福岡,2016-11-06,2026-08-11,285,1598,66,401,189,1018,1,-0.019360,-0.019425,0.026112,0.032859,0.000090,-0.025060
4591,0,三重,2016-11-03,2018-08-01,53,180,4,7,21,47,1,0.036583,0.036830,0.135115,0.128288,-0.570964,-0.545207
4592,0,山口,2016-11-01,2026-08-03,213,1246,29,115,101,506,1,0.043855,0.045293,0.068079,0.074888,-0.246053,-0.271776
4593,0,大阪,2016-11-05,2026-08-03,464,1476,102,308,291,852,1,0.011155,0.008757,0.049919,0.042392,-0.165931,-0.137878
4594,0,滋賀,2016-11-07,2026-08-03,317,1681,91,398,201,1017,1,0.050302,0.040751,0.029072,0.019355,-0.153225,-0.112106
4596,0,徳島,2016-11-03,2026-08-10,151,1776,26,264,88,1039,1,0.023537,0.025061,-0.002241,-0.001707,0.018439,0.013467
4597,0,愛知,2017-05-02,2017-12-27,17,23,0,1,0,6,0,,,,,,
4598,0,東京,2016-11-09,2026-08-10,236,1216,44,207,139,675,1,0.016210,0.017371,0.033884,0.039909,-0.043390,-0.064469
4599,0,大阪,2016-11-06,2017-03-08,17,28,0,2,2,3,0,,,,,,
4600,0,広島,2016-11-03,2026-07-29,488,1513,110,307,297,872,1,0.022502,0.018640,0.032268,0.027682,-0.184789,-0.165020
4601,0,山口,2016-11-01,2026-08-08,217,1553,47,361,128,979,1,-0.015863,-0.019944,-0.040531,-0.041857,0.091584,0.098614
4602,0,東京,2016-11-12,2020-06-23,87,132,7,2,27,32,1,0.065308,0.051432,0.067921,0.047763,-0.327325,-0.247927
4603,0,長崎,2016-11-03,2026-08-11,433,1156,53,127,182,497,1,0.012540,0.022654,-0.009607,0.000881,-0.017621,-0.063307
4604,0,愛知,2016-11-01,2026-08-11,282,1532,91,394,210,1057,1,0.065515,0.056174,0.054733,0.043703,-0.279920,-0.233005
4605,0,滋賀,2016-11-06,2022-09-03,30,131,4,20,9,57,1,-0.019338,-0.041150,-0.135115,-0.140646,0.410178,0.447245
4607,0,福岡,2016-11-01,2026-08-11,287,1317,42,186,155,736,1,0.005111,0.003919,-0.018776,-0.020728,0.038148,0.045450
4608,0,東京,2016-11-28,2026-08-10,228,1413,48,259,135,846,1,0.027228,0.033642,-0.006621,0.002002,-0.050713,-0.084038
4610,0,東京,2016-11-05,2026-08-10,248,1290,80,333,166,723,1,0.064441,0.054534,0.108890,0.098127,-0.320043,-0.275692
4611,0,福井,2016-11-29,2026-08-11,287,1579,64,387,156,892,1,-0.022095,-0.020791,-0.021360,-0.022848,0.049476,0.052703
4612,0,福岡,2016-11-15,2019-04-15,46,203,1,8,13,68,1,-0.017670,0.031519,-0.052367,-0.011135,0.193403,0.013261
4613,0,東京,2016-11-25,2017-12-29,29,29,0,0,0,0,1,0.000000,0.021997,0.000000,0.036019,-0.172414,-0.326953
4614,0,福岡,2016-11-12,2026-07-28,237,1401,72,406,167,930,1,0.014004,0.003511,0.040830,0.028742,-0.092312,-0.041263
4615,0,東京,2016-11-05,2026-08-10,212,1183,18,74,100,469,1,0.022353,0.011009,0.075248,0.065094,-0.243226,-0.200729
4616,0,福岡,2016-11-05,2017-12-25,31,57,0,0,1,4,1,0.000000,0.027343,-0.037917,-0.025896,0.092247,0.021536
4617,0,東京,2016-11-09,2017-12-24,8,70,0,1,0,19,0,,,,,,
4618,0,三重,2016-11-09,2026-07-14,425,1195,56,153,216,577,1,0.003731,-0.002703,0.025390,0.022082,-0.043288,-0.027658
4619,0,東京,2017-03-17,2026-08-11,145,931,19,109,62,398,1,0.013956,0.003115,0.000089,-0.025706,-0.042779,0.059137
4620,0,大阪,2016-11-02,2017-06-26,25,73,1,3,6,12,1,-0.001096,0.013433,0.075616,0.074883,-0.059726,-0.067820
4621,0,徳島,2016-11-12,2017-11-04,17,64,0,5,2,20,0,,,,,,
4622,0,福井,2016-11-03,2020-04-26,94,314,8,21,38,101,1,0.018227,0.019650,0.082599,0.077363,-0.254845,-0.236296
4623,0,三重,2016-11-15,2026-08-10,251,1372,17,138,88,550,1,-0.032854,-0.029204,-0.050277,-0.042593,0.193149,0.159939
4624,0,佐賀,2016-11-03,2026-08-10,512,1314,119,307,286,772,1,-0.001216,0.000211,-0.028925,-0.026118,0.094823,0.083302
4625,0,静岡,2016-11-01,2026-08-11,286,1276,38,172,108,525,1,-0.001929,-0.002326,-0.033820,-0.035692,0.034422,0.040150
4626,0,愛知,2016-11-10,2026-08-01,164,890,16,80,71,306,1,0.007673,0.000272,0.089107,0.081847,-0.393327,-0.362774
4627,0,東京,2016-11-06,2026-08-08,122,1372,37,362,70,834,1,0.039430,0.055102,-0.034101,-0.007425,0.139129,0.034791
4628,0,大阪,2016-11-03,2016-12-31,8,8,0,2,1,5,0,,,,,,
4629,0,滋賀,2017-03-21,2018-01-10,14,43,0,1,1,10,0,,,,,,
4630,0,愛知,2016-11-01,2026-08-11,237,1534,36,247,137,847,1,-0.009118,-0.016841,0.025908,0.017897,-0.100540,-0.066162
4631,0,大阪,2016-11-10,2026-08-06,230,1164,35,153,104,526,1,0.020731,0.018884,0.000284,-0.001494,-0.044479,-0.035375
4632,0,福岡,2016-11-01,2026-08-09,204,1155,14,115,98,491,1,-0.030940,-0.019385,0.055284,0.057129,-0.085421,-0.100757
4633,0,兵庫,2016-11-17,2026-08-11,245,1599,34,194,137,832,1,0.017450,0.024971,0.038858,0.048129,-0.169833,-0.208769
4635,0,岡山,2016-11-03,2026-08-11,231,1256,18,187,87,538,1,-0.070963,-0.063630,-0.051721,-0.045777,0.227359,0.200425
4636,0,徳島,2016-11-09,2026-08-10,68,1181,10,103,23,371,1,0.059845,0.057104,0.024095,0.010027,-0.173943,-0.121277
4637,0,埼玉,2016-11-03,2026-08-08,545,1198,63,145,272,568,1,-0.005439,-0.013792,0.024959,0.014312,-0.019997,0.024194
4638,0,福岡,2016-11-08,2026-08-11,154,1235,16,179,70,585,1,-0.041043,-0.030228,-0.019139,-0.011642,0.059861,0.025427
4639,0,大阪,2016-11-03,2026-08-08,307,1346,35,137,117,535,1,0.012223,0.009573,-0.016367,-0.019033,0.043439,0.055723
4640,0,福岡,2016-11-03,2026-08-11,206,1374,38,283,119,762,1,-0.021502,-0.008775,0.023085,0.025392,-0.088940,-0.108916
4641,0,東京,2016-11-15,2026-06-16,165,904,23,116,74,402,1,0.011075,0.004528,0.003795,0.001496,0.000020,0.013129
4642,0,香川,2016-11-09,2017-03-31,0,69,0,8,0,25,0,,,,,,
4642,1,徳島,2017-04-13,2018-04-12,15,137,3,16,3,54,0,,,,,,
4642,2,香川,2019-10-24,2026-08-11,123,942,28,267,70,608,1,-0.055797,-0.058354,-0.076330,-0.080004,0.291647,0.305048
4643,0,香川,2016-11-05,2026-08-10,144,1674,37,448,86,1039,1,-0.010678,-0.002592,-0.023447,-0.014879,0.010379,-0.027521
4644,0,東京,2016-11-03,2026-08-09,282,1234,58,227,154,695,1,0.021719,0.026022,-0.017110,-0.025905,-0.042593,-0.015159
4645,0,群馬,2016-11-17,2026-08-11,660,1408,168,354,398,893,1,0.003125,0.003287,-0.031203,-0.028246,0.060559,0.050084
4646,0,埼玉,2016-11-06,2018-06-18,89,35,2,0,12,2,1,0.022472,0.021051,0.077689,0.064846,-0.172392,-0.123883
4648,0,兵庫,2016-11-03,2026-08-11,235,1265,22,155,100,611,1,-0.028913,-0.030351,-0.057472,-0.056725,0.143890,0.145247
4649,0,滋賀,2016-11-03,2026-08-10,368,1452,67,249,198,744,1,0.010578,0.016284,0.025647,0.029406,-0.089816,-0.109029
4650,0,愛知,2016-11-12,2025-12-24,272,1575,68,352,156,980,1,0.026508,0.024703,-0.048693,-0.048579,0.081487,0.081309
4651,0,大阪,2016-11-01,2026-08-08,230,1314,19,147,82,522,1,-0.029263,-0.029004,-0.040739,-0.041997,0.075998,0.080980
4652,0,佐賀,2016-11-03,2026-08-11,455,1452,76,194,245,698,1,0.033424,0.043349,0.057745,0.066591,-0.159259,-0.196872
4653,0,大阪,2016-11-05,2026-05-15,317,1909,77,535,195,1261,1,-0.037349,-0.034914,-0.045413,-0.041528,0.126302,0.110508
4654,0,兵庫,2016-11-16,2026-08-11,257,1269,37,206,148,703,1,-0.018364,-0.014328,0.021896,0.022801,-0.027072,-0.034135
4655,0,大阪,2016-11-12,2017-10-28,42,49,1,0,5,7,1,0.023810,0.020752,-0.023810,-0.016283,0.037415,0.015474
4656,0,兵庫,2016-12-03,2026-08-10,233,1562,23,194,104,733,1,-0.025487,-0.027726,-0.022918,-0.025825,0.061262,0.073740
4657,0,福岡,2016-11-01,2023-08-06,136,808,29,148,73,421,1,0.030067,0.024900,0.015725,0.005419,-0.135192,-0.093745
4658,0,愛知,2016-11-01,2017-12-18,12,92,1,6,2,22,0,,,,,,
4659,0,大阪,2016-11-01,2026-08-09,468,1645,124,445,309,1136,1,-0.005559,0.004176,-0.030321,-0.023811,0.062454,0.031575
4660,0,東京,2016-11-03,2026-08-11,186,797,6,48,57,256,1,-0.027968,-0.031270,-0.014753,-0.019597,0.133127,0.154089
4661,0,佐賀,2016-11-01,2026-08-11,529,1135,48,126,275,596,1,-0.020276,-0.007400,-0.005261,0.000137,0.055738,0.027199
4662,0,滋賀,2016-11-03,2024-11-28,185,472,8,36,49,136,1,-0.033028,-0.036827,-0.023271,-0.027774,0.033120,0.051734
4663,0,愛知,2017-10-07,2026-07-28,302,870,23,81,129,381,1,-0.016945,-0.017673,-0.010779,-0.006532,0.074340,0.060265
4664,0,福井,2016-11-12,2026-08-01,184,1327,12,87,60,430,1,-0.000344,-0.007557,0.002048,-0.011095,-0.055265,-0.005720
4665,0,愛知,2016-11-01,2026-08-11,165,1110,9,61,73,394,1,-0.000410,-0.007126,0.087469,0.080929,-0.198198,-0.168670
4666,0,大阪,2016-11-01,2026-07-31,314,1417,32,166,99,571,1,-0.015238,-0.009003,-0.087677,-0.073139,0.278412,0.223091
4667,0,埼玉,2016-11-01,2019-03-23,114,179,11,11,30,42,1,0.035039,0.031580,0.028521,0.022237,-0.171861,-0.148330
4668,0,福岡,2016-11-03,2023-12-21,100,452,5,22,28,149,1,0.001327,0.020931,-0.049646,-0.042100,-0.047788,-0.090621
4669,0,福岡,2016-11-18,2026-08-08,270,942,21,77,97,387,1,-0.003963,0.007128,-0.051569,-0.037876,0.178769,0.123407
4670,0,山口,2018-01-07,2019-12-26,0,114,0,4,0,34,0,,,,,,
4671,0,愛知,2016-11-10,2018-11-05,35,125,1,4,5,29,1,-0.003429,0.016169,-0.089143,-0.051736,0.212571,0.064223
4672,0,岡山,2016-11-09,2026-08-10,352,1233,36,80,146,461,1,0.037390,0.043917,0.040888,0.050989,-0.206126,-0.247762
4673,0,東京,2017-06-10,2018-10-19,0,78,0,0,0,1,0,,,,,,
4674,0,福岡,2016-11-01,2026-07-29,282,1253,24,144,139,623,1,-0.029818,-0.035041,-0.004299,-0.009031,-0.075156,-0.052929
4675,0,大阪,2016-11-01,2026-08-03,189,1449,15,205,88,691,1,-0.062112,-0.055243,-0.011272,-0.002483,0.106970,0.070056
4676,0,東京,2016-11-01,2026-08-11,242,1356,32,170,116,665,1,0.006863,-0.000335,-0.011074,-0.021937,-0.028432,0.014601
4677,0,滋賀,2016-11-09,2026-08-11,286,1608,69,400,172,976,1,-0.007497,0.003391,-0.005567,0.001227,0.012938,-0.019775
4678,0,愛知,2016-11-06,2026-08-11,205,1339,38,230,101,702,1,0.013596,0.013576,-0.031589,-0.030326,-0.030711,-0.035043
4679,0,福岡,2016-11-01,2026-08-11,183,1132,39,192,100,525,1,0.043503,0.055395,0.082667,0.091245,-0.256961,-0.296173
4680,0,東京,2016-11-03,2026-08-11,141,894,9,95,64,439,1,-0.042434,-0.032223,-0.037151,-0.024320,0.242468,0.189164
4681,0,愛知,2016-11-01,2026-05-19,219,1048,22,94,95,404,1,0.010762,0.003560,0.048294,0.038145,-0.192665,-0.152797
4682,0,広島,2016-11-01,2026-08-02,301,1812,80,533,186,1197,1,-0.028369,-0.023742,-0.042656,-0.035593,0.152439,0.124664
4683,0,広島,2016-11-01,2026-08-11,192,1032,28,136,87,435,1,0.014050,0.028562,0.031613,0.055454,-0.062379,-0.160424
4684,0,福岡,2016-12-25,2026-08-08,245,1322,31,192,129,670,1,-0.018704,-0.008512,0.019723,0.033187,-0.098188,-0.153561
4685,0,徳島,2016-11-01,2026-07-12,149,1819,51,539,99,1187,1,0.045965,0.033171,0.011873,0.003018,-0.046840,-0.007324
4686,0,滋賀,2016-11-01,2026-08-02,418,1621,103,418,262,1013,1,-0.011454,-0.003115,0.001871,0.015552,0.029129,-0.024892
4687,0,広島,2018-01-06,2018-10-26,7,64,0,3,1,19,0,,,,,,
4688,0,東京,2016-11-01,2026-08-09,226,1445,55,342,143,862,1,0.006685,0.012147,0.036204,0.036045,-0.013927,-0.018254
4689,0,静岡,2016-11-03,2026-07-30,214,815,33,90,100,313,1,0.043776,0.034809,0.083241,0.083019,-0.368138,-0.357008
4690,0,東京,2016-11-06,2026-07-27,119,442,13,41,55,168,1,0.016484,0.006956,0.082094,0.073782,-0.295734,-0.258086
4691,0,徳島,2016-11-01,2026-05-13,60,1479,5,127,26,591,1,-0.002535,-0.010382,0.033739,0.018191,-0.169743,-0.109563
4692,0,福井,2016-11-01,2026-08-02,206,1227,22,201,90,565,1,-0.057018,-0.057187,-0.023579,-0.027487,0.219594,0.232066
4693,0,福岡,2016-11-03,2026-08-10,258,1265,14,107,83,440,1,-0.030321,-0.013704,-0.026121,-0.012217,0.064819,0.002292
4694,0,福岡,2016-11-15,2026-08-11,145,1050,14,115,69,422,1,-0.012972,-0.001394,0.073957,0.078965,-0.281445,-0.311131
4695,0,長崎,2016-11-03,2026-08-10,451,1019,36,99,169,414,1,-0.017331,-0.008473,-0.031558,-0.023915,0.122378,0.090657
4696,0,東京,2016-11-25,2019-06-07,33,114,3,1,13,15,1,0.082137,0.066863,0.262360,0.212476,-0.599681,-0.409276
4697,0,福岡,2016-11-03,2026-08-11,201,1262,11,92,66,456,1,-0.018174,-0.007048,-0.032973,-0.026666,0.153878,0.121145
4698,0,福岡,2016-11-01,2018-06-24,28,134,2,5,4,30,1,0.034115,0.069196,-0.081023,-0.038589,0.339552,0.161709
4699,0,福井,2018-09-12,2019-07-11,20,68,3,0,9,10,1,0.150000,0.147174,0.302941,0.292568,-1.020588,-0.984244
4700,0,埼玉,2016-11-26,2026-08-11,469,1189,84,199,269,644,1,0.011737,0.006982,0.031929,0.019188,-0.085304,-0.037659
4701,0,大阪,2016-11-03,2019-05-01,76,173,2,9,26,42,1,-0.025707,-0.028044,0.099331,0.095280,-0.195695,-0.180166
4702,0,東京,2016-11-01,2026-08-08,260,1375,87,401,157,872,1,0.042979,0.039597,-0.030336,-0.026970,0.008797,0.001097
4703,0,山口,2016-11-01,2026-08-11,159,1544,36,325,99,973,1,0.015923,0.010061,-0.007540,-0.004768,0.024681,0.019755
4704,0,徳島,2016-11-12,2026-08-10,145,1969,27,442,85,1202,1,-0.038273,-0.020229,-0.024255,-0.009071,0.146835,0.079946
4705,0,長崎,2016-11-05,2026-08-10,476,1071,40,124,164,375,1,-0.031746,-0.013284,-0.005602,0.008179,-0.011671,-0.075846
4706,0,愛知,2016-11-01,2026-07-29,197,1641,44,292,114,868,1,0.045410,0.037822,0.049734,0.035230,-0.208478,-0.152979
4708,0,広島,2016-11-03,2026-08-10,399,921,21,44,133,279,1,0.004857,0.012280,0.030402,0.040964,-0.097957,-0.142501
4709,0,福岡,2016-11-12,2026-07-06,231,1266,40,197,116,665,1,0.017552,0.011812,-0.023112,-0.033270,-0.073234,-0.033521
4710,0,大阪,2016-11-01,2026-08-08,333,1754,66,331,210,1040,1,0.009487,0.004941,0.037700,0.029301,-0.138609,-0.105810
4711,0,福井,2016-11-08,2026-08-09,185,1351,21,194,88,736,1,-0.030084,-0.014617,-0.069106,-0.049893,0.252266,0.173458
4712,0,兵庫,2016-11-03,2023-12-09,189,603,2,32,50,181,1,-0.042486,-0.032702,-0.035616,-0.023272,0.109690,0.060113
4713,0,岡山,2016-12-03,2026-08-11,338,1776,79,432,219,1100,1,-0.009515,-0.009050,0.028560,0.028178,-0.051259,-0.050759
4714,0,徳島,2016-11-01,2026-08-11,150,1455,15,153,60,692,1,-0.005155,0.000806,-0.075601,-0.064773,0.197663,0.155893
4715,0,長崎,2016-11-25,2026-08-10,458,1133,128,289,288,665,1,0.024401,0.017437,0.041884,0.036015,-0.119199,-0.092298
4716,0,大阪,2016-11-01,2018-06-12,55,88,3,7,12,23,1,-0.025000,-0.031722,-0.043182,-0.047526,0.225000,0.241345
4718,0,佐賀,2016-11-01,2026-08-11,420,1266,68,209,238,693,1,-0.003182,-0.007817,0.019273,0.012537,-0.088761,-0.059993
4719,0,大阪,2016-11-03,2026-08-02,390,1581,111,454,249,1050,1,-0.002545,-0.001821,-0.025675,-0.026243,-0.000676,0.001858
4720,0,長崎,2018-08-23,2026-08-11,225,663,24,57,90,253,1,0.020694,0.023987,0.018401,0.028000,-0.008004,-0.042692
4721,0,大阪,2016-11-03,2019-11-04,124,148,0,0,0,3,1,0.000000,0.025467,-0.020270,0.015271,0.107018,-0.040603
4722,0,福岡,2016-11-01,2020-06-28,17,297,1,19,3,85,0,,,,,,
4723,0,東京,2016-11-01,2026-08-10,238,997,24,71,102,412,1,0.029627,0.021828,0.015332,0.007043,-0.114853,-0.078740
4724,0,佐賀,2016-11-01,2026-08-11,514,834,32,53,166,284,1,-0.001292,0.008031,-0.017570,-0.019355,-0.053350,-0.054879
