toban,stint,branch,firstDate,lastDate,nHome,nNon,winsHome,winsNon,top3Home,top3Non,eligible,winDiff,winDiffCourseAdj,top3Diff,top3DiffCourseAdj,meanFinishDiff,meanFinishDiffCourseAdj
4547,0,埼玉,2016-11-09,2026-08-01,499,1888,161,470,356,1219,1,0.073705,0.062350,0.067770,0.053048,-0.287873,-0.227082
4548,0,三重,2016-11-01,2026-08-05,147,871,19,58,65,291,1,0.062662,0.043432,0.108078,0.093284,-0.343549,-0.276900
4549,0,福岡,2016-11-21,2026-08-08,656,1360,105,201,365,734,1,0.012267,0.015355,0.016697,0.021156,-0.053121,-0.072583
4550,0,群馬,2016-11-01,2026-08-11,347,1738,46,183,180,763,1,0.027271,0.019915,0.079722,0.067841,-0.164182,-0.116717
4551,0,福岡,2016-11-03,2026-08-11,737,1606,134,271,426,932,1,0.013076,0.003565,-0.002305,-0.012704,0.001924,0.046869
4552,0,佐賀,2016-11-03,2026-08-11,344,1712,42,236,153,691,1,-0.015757,-0.023173,0.041146,0.046938,-0.097058,-0.109175
4553,0,長崎,2016-11-07,2026-08-10,532,1634,111,273,330,932,1,0.041572,0.021914,0.049921,0.032354,-0.201128,-0.123290
4555,0,福岡,2016-11-10,2026-07-29,569,1467,63,180,254,684,1,-0.011979,-0.011309,-0.019860,-0.023606,0.043425,0.055356
4556,0,福岡,2016-11-01,2026-08-11,433,1292,117,406,270,890,1,-0.044034,-0.026702,-0.065298,-0.045583,0.345562,0.262740
4557,0,岡山,2016-11-09,2026-08-09,180,1482,24,177,77,555,1,0.013900,-0.017930,0.053284,0.025314,-0.061898,0.061565
4558,0,岡山,2016-11-01,2026-08-11,351,1553,58,185,166,684,1,0.046118,0.029032,0.032497,0.023173,-0.076393,-0.029815
4559,0,三重,2016-11-08,2019-09-21,161,607,41,133,108,355,1,0.035548,0.035643,0.085964,0.085004,-0.236363,-0.234478
4560,0,東京,2016-11-01,2026-08-11,474,1338,73,214,247,659,1,-0.005932,-0.022137,0.028571,0.003421,-0.106100,-0.006193
4561,0,大阪,2016-11-01,2026-08-09,270,2124,76,607,154,1196,1,-0.004300,-0.011650,0.007282,-0.008732,-0.064313,-0.002462
4562,0,岡山,2016-11-09,2026-08-11,406,1934,56,183,184,812,1,0.043308,0.022921,0.033347,0.017922,-0.178407,-0.106451
4563,0,岡山,2016-11-08,2026-08-02,355,1542,41,131,128,531,1,0.030538,0.018052,0.016205,0.008139,-0.107753,-0.069560
4564,0,広島,2016-11-05,2026-08-10,441,1967,64,257,252,954,1,0.014469,0.002433,0.086426,0.074740,-0.277572,-0.227660
4565,0,愛知,2016-11-05,2026-08-11,479,1549,61,161,249,662,1,0.023411,0.011295,0.092460,0.079795,-0.285119,-0.229392
4566,0,福岡,2016-11-09,2026-08-03,917,1935,300,577,659,1293,1,0.028963,0.012786,0.050431,0.031526,-0.195694,-0.116214
4567,0,山口,2016-11-12,2026-08-11,555,1238,34,66,217,414,1,0.007949,-0.000704,0.056581,0.049281,-0.110038,-0.078010
4568,0,東京,2016-11-07,2026-08-11,695,1492,126,273,371,786,1,-0.001681,-0.011395,0.007003,-0.003074,-0.046527,-0.003701
4569,0,東京,2016-11-06,2026-08-11,548,1410,87,149,286,594,1,0.053085,0.032730,0.100621,0.083688,-0.372291,-0.296209
4570,0,愛知,2016-11-09,2026-08-11,468,1958,91,368,300,1150,1,0.006498,0.007407,0.053692,0.055697,-0.105218,-0.111001
4571,0,徳島,2016-11-05,2026-08-10,466,1813,192,523,328,1053,1,0.123545,0.103492,0.123057,0.099910,-0.534889,-0.436508
4572,0,大阪,2016-11-05,2026-08-08,298,2348,43,415,163,1305,1,-0.032451,-0.043275,-0.008812,-0.015794,0.097473,0.130324
4573,0,埼玉,2016-11-09,2026-08-02,441,1959,159,507,333,1267,1,0.101739,0.080489,0.108343,0.087014,-0.437659,-0.343440
4574,0,広島,2016-11-05,2026-08-06,348,1882,62,209,187,863,1,0.067109,0.051001,0.078802,0.069072,-0.313460,-0.266630
4575,0,東京,2016-11-26,2026-07-28,792,1137,167,190,489,579,1,0.043752,0.036317,0.108189,0.096890,-0.324332,-0.279222
4577,0,東京,2017-05-11,2018-05-09,45,40,1,1,7,4,1,-0.002778,-0.045103,0.055556,0.003319,-0.344444,-0.125737
4578,0,大阪,2016-11-05,2026-08-03,333,2084,85,463,208,1223,1,0.033086,0.018575,0.037772,0.022805,-0.094791,-0.030875
4579,0,三重,2016-11-05,2026-08-11,461,1823,122,405,311,1122,1,0.042481,0.027581,0.059151,0.042510,-0.178674,-0.109137
4580,0,岡山,2016-11-05,2026-08-11,402,2076,79,434,237,1139,1,-0.012538,-0.013212,0.040901,0.036475,-0.082873,-0.066939
4581,0,静岡,2016-11-05,2026-08-11,440,1982,87,373,244,1110,1,0.009534,0.010324,-0.005495,-0.004367,-0.069711,-0.074537
4583,0,香川,2016-11-18,2026-08-08,453,2055,81,306,270,1178,1,0.029903,0.025899,0.022790,0.016416,-0.098458,-0.072427
4584,0,岡山,2016-11-12,2026-08-11,459,2013,127,500,338,1284,1,0.028303,0.021219,0.098529,0.088748,-0.339415,-0.299422
4585,0,広島,2016-11-06,2019-02-08,74,355,5,12,34,123,1,0.033765,0.029815,0.112981,0.117645,-0.404378,-0.417105
4586,0,愛知,2016-12-03,2026-08-11,757,1790,293,524,574,1146,1,0.094317,0.068404,0.118033,0.092838,-0.463650,-0.352909
4587,0,福井,2016-11-17,2026-07-30,455,1707,89,310,254,948,1,0.013999,0.012639,0.002881,-0.007824,-0.101392,-0.061966
4588,0,福岡,2016-11-08,2026-08-10,574,1699,100,335,298,923,1,-0.022959,-0.030104,-0.024097,-0.032946,0.121096,0.158675
4589,0,三重,2018-01-06,2026-08-05,172,1318,48,293,111,783,1,0.056763,0.037450,0.051267,0.028087,-0.252850,-0.155601
4590,0,福岡,2016-11-06,2026-08-11,550,1883,145,467,372,1207,1,0.015628,0.003242,0.035365,0.022791,-0.097308,-0.044401
4591,0,三重,2016-11-03,2018-08-01,42,233,1,11,11,68,1,-0.023401,-0.064075,-0.029941,-0.052222,0.119559,0.233304
4592,0,山口,2016-11-01,2026-08-03,553,1459,57,144,228,607,1,0.004376,-0.003619,-0.003742,-0.014008,-0.026923,0.014708
4593,0,大阪,2016-11-05,2026-08-03,235,1940,53,410,148,1143,1,0.014192,0.009617,0.040612,0.030749,-0.109388,-0.071885
4594,0,滋賀,2016-11-07,2026-08-03,407,1998,103,489,236,1218,1,0.008327,-0.002252,-0.029757,-0.043873,0.070343,0.129030
4596,0,徳島,2016-11-03,2026-08-10,524,1927,128,290,344,1127,1,0.093782,0.077440,0.071642,0.055035,-0.305942,-0.234923
4597,0,愛知,2017-05-02,2017-12-27,25,40,1,1,6,6,1,0.015000,-0.030073,0.090000,0.004846,-0.415000,-0.091097
4598,0,東京,2016-11-09,2026-08-10,901,1452,196,251,552,814,1,0.044671,0.045274,0.052047,0.048113,-0.167482,-0.153747
4599,0,大阪,2016-11-06,2017-03-08,8,45,0,2,3,5,0,,,,,,
4600,0,広島,2016-11-03,2026-07-29,437,2001,116,417,298,1169,1,0.057050,0.045549,0.097714,0.079503,-0.367290,-0.295782
4601,0,山口,2016-11-01,2026-08-08,779,1770,236,408,541,1107,1,0.072444,0.049243,0.069056,0.047657,-0.289254,-0.195290
4602,0,東京,2016-11-12,2020-06-23,159,219,11,9,46,59,1,0.028086,-0.015015,0.019902,-0.015981,-0.134832,0.025821
4603,0,長崎,2016-11-03,2026-08-11,492,1589,82,180,257,679,1,0.053388,0.034768,0.095045,0.076101,-0.292593,-0.211481
4604,0,愛知,2016-11-01,2026-08-11,807,1814,266,485,618,1267,1,0.062251,0.042345,0.067343,0.042618,-0.252276,-0.150420
4605,0,滋賀,2016-11-06,2022-09-03,65,161,8,24,31,66,1,-0.025991,-0.037426,0.066985,0.052915,-0.148304,-0.089369
4607,0,福岡,2016-11-01,2026-08-11,809,1604,114,228,468,891,1,-0.001230,-0.013510,0.023006,0.009506,-0.101134,-0.042984
4608,0,東京,2016-11-28,2026-08-10,808,1641,176,307,507,981,1,0.030741,0.029717,0.029669,0.028786,-0.129020,-0.125237
4610,0,東京,2016-11-05,2026-08-10,835,1538,235,413,505,889,1,0.012907,0.010415,0.026767,0.018915,-0.049902,-0.019905
4611,0,福井,2016-11-29,2026-08-11,237,1866,68,451,149,1048,1,0.045226,0.025488,0.067063,0.045371,-0.197817,-0.104691
4612,0,福岡,2016-11-15,2019-04-15,96,249,1,9,32,81,1,-0.025728,0.009789,0.008032,0.019362,-0.068775,-0.142228
4613,0,東京,2016-11-25,2017-12-29,68,58,1,0,3,0,1,0.014706,-0.035680,0.044118,-0.022251,-0.329108,-0.053512
4614,0,福岡,2016-11-12,2026-07-28,594,1638,175,478,401,1097,1,0.002794,-0.004471,0.005365,0.005269,0.039572,0.046679
4615,0,東京,2016-11-05,2026-08-10,628,1395,60,92,280,569,1,0.029592,-0.002285,0.037975,0.008292,-0.101437,0.027577
4616,0,福岡,2016-11-05,2017-12-25,33,88,0,0,1,5,1,0.000000,0.008768,-0.026515,-0.018408,-0.064394,-0.102183
4617,0,東京,2016-11-09,2017-12-24,86,78,3,1,31,19,1,0.022063,-0.018871,0.116875,0.057054,-0.442159,-0.204607
4618,0,三重,2016-11-09,2026-07-14,457,1620,80,209,261,793,1,0.046042,0.020847,0.081610,0.053855,-0.292526,-0.173472
4619,0,東京,2017-03-17,2026-08-11,545,1076,84,128,280,460,1,0.035169,0.025196,0.086252,0.071445,-0.241886,-0.182829
4620,0,大阪,2016-11-02,2017-06-26,23,98,0,4,5,18,1,-0.040816,-0.035680,0.033718,0.022568,0.014641,0.054997
4621,0,徳島,2016-11-12,2017-11-04,37,81,2,5,14,22,1,-0.007674,-0.049742,0.106773,0.047748,-0.508509,-0.271320
4622,0,福井,2016-11-03,2020-04-26,135,408,7,29,49,139,1,-0.019227,-0.013518,0.022277,0.028372,-0.090142,-0.111589
4623,0,三重,2016-11-15,2026-08-10,383,1623,42,155,182,638,1,0.014158,-0.003830,0.082097,0.063107,-0.204868,-0.121916
4624,0,佐賀,2016-11-03,2026-08-10,524,1826,153,426,355,1058,1,0.058688,0.047875,0.098072,0.081529,-0.365373,-0.298981
4625,0,静岡,2016-11-01,2026-08-11,335,1562,46,210,159,633,1,0.002870,-0.006543,0.069377,0.062387,-0.230569,-0.197799
4626,0,愛知,2016-11-10,2026-08-01,406,1054,58,96,188,377,1,0.051776,0.041557,0.105369,0.099370,-0.348496,-0.319010
4627,0,東京,2016-11-06,2026-08-08,443,1494,141,399,285,904,1,0.051216,0.052204,0.038254,0.039738,-0.173975,-0.180331
4628,0,大阪,2016-11-03,2016-12-31,6,16,1,2,1,6,0,,,,,,
4629,0,滋賀,2017-03-21,2018-01-10,8,57,1,1,2,11,0,,,,,,
4630,0,愛知,2016-11-01,2026-08-11,425,1771,71,283,230,984,1,0.007262,-0.001249,-0.014442,-0.019877,-0.004673,0.021311
4631,0,大阪,2016-11-10,2026-08-06,220,1394,29,188,94,630,1,-0.003046,-0.008789,-0.024664,-0.032178,0.077879,0.109302
4632,0,福岡,2016-11-01,2026-08-09,548,1359,46,129,249,589,1,-0.010981,-0.007347,0.020973,0.019225,0.026585,0.029613
4633,0,兵庫,2016-11-17,2026-08-11,445,1844,64,228,247,969,1,0.020176,0.012744,0.029568,0.020920,-0.150846,-0.113956
4635,0,岡山,2016-11-03,2026-08-11,269,1487,46,205,118,625,1,0.033142,0.025220,0.018352,0.011874,-0.075007,-0.046319
4636,0,徳島,2016-11-09,2026-08-10,540,1249,70,113,221,394,1,0.039157,0.011252,0.093807,0.059716,-0.361858,-0.219831
4637,0,埼玉,2016-11-03,2026-08-08,291,1743,43,208,149,840,1,0.028432,0.010744,0.030100,0.005493,-0.116099,-0.017025
4638,0,福岡,2016-11-08,2026-08-11,670,1389,88,195,316,655,1,-0.009045,-0.004468,0.000080,0.000681,0.029770,0.024929
4639,0,大阪,2016-11-03,2026-08-08,315,1653,40,172,134,652,1,0.022931,0.011969,0.030962,0.021791,-0.124052,-0.084180
4640,0,福岡,2016-11-03,2026-08-11,630,1580,123,321,353,881,1,-0.007926,-0.018171,0.002723,-0.006202,0.034830,0.073509
4641,0,東京,2016-11-15,2026-06-16,518,1069,81,139,239,476,1,0.026343,0.012503,0.016114,0.003673,-0.079730,-0.024464
4642,0,香川,2016-11-09,2017-03-31,29,69,5,8,17,25,1,0.056472,0.035011,0.223888,0.201663,-0.785607,-0.689563
4642,1,徳島,2017-04-13,2018-04-12,27,152,9,19,15,57,1,0.208333,0.187365,0.180556,0.175771,-0.919347,-0.880189
4642,2,香川,2019-10-24,2026-08-11,238,1065,61,295,145,678,1,-0.020693,0.001924,-0.027376,-0.003975,0.069503,-0.031394
4643,0,香川,2016-11-05,2026-08-10,552,1818,178,485,369,1125,1,0.055687,0.043632,0.049666,0.033965,-0.224440,-0.159876
4644,0,東京,2016-11-03,2026-08-09,698,1516,143,285,413,849,1,0.016876,0.013417,0.031664,0.023474,-0.140240,-0.110630
4645,0,群馬,2016-11-17,2026-08-11,424,2068,111,522,262,1291,1,0.009375,0.009214,-0.006350,-0.008406,-0.027622,-0.019142
4646,0,埼玉,2016-11-06,2018-06-18,43,124,2,2,9,14,1,0.030383,0.019654,0.096399,0.088728,-0.523443,-0.485543
4648,0,兵庫,2016-11-03,2026-08-11,360,1500,51,177,165,711,1,0.023667,0.016363,-0.015667,-0.024203,-0.037222,-0.001085
4649,0,滋賀,2016-11-03,2026-08-10,560,1820,104,316,316,942,1,0.012088,-0.000358,0.046703,0.035463,-0.135165,-0.086027
4650,0,愛知,2016-11-12,2025-12-24,552,1847,144,420,351,1136,1,0.033474,0.028664,0.020818,0.018373,-0.082314,-0.068781
4651,0,大阪,2016-11-01,2026-08-08,165,1544,13,166,43,604,1,-0.028725,-0.032188,-0.130586,-0.131224,0.344387,0.350702
4652,0,佐賀,2016-11-03,2026-08-11,343,1907,50,270,175,943,1,0.004189,-0.000520,0.015710,0.013294,-0.027876,-0.016044
4653,0,大阪,2016-11-05,2026-05-15,376,2226,99,612,242,1456,1,-0.011635,-0.012911,-0.010471,-0.010277,0.052649,0.053579
4654,0,兵庫,2016-11-16,2026-08-11,458,1526,80,243,276,851,1,0.015433,0.012148,0.044953,0.040628,-0.171553,-0.153731
4655,0,大阪,2016-11-12,2017-10-28,22,91,0,1,3,12,1,-0.010989,-0.021540,0.004496,-0.046305,-0.046953,0.139722
4656,0,兵庫,2016-12-03,2026-08-10,354,1795,38,217,179,837,1,-0.013547,-0.025702,0.039354,0.029806,-0.069444,-0.025218
4657,0,福岡,2016-11-01,2023-08-06,517,944,101,177,292,494,1,0.007858,0.001923,0.041492,0.031977,-0.085649,-0.048211
4658,0,愛知,2016-11-01,2017-12-18,44,104,5,7,19,24,1,0.046329,0.043531,0.201049,0.217667,-0.460664,-0.517341
4659,0,大阪,2016-11-01,2026-08-09,535,2113,155,569,382,1445,1,0.020434,0.015186,0.030157,0.020854,-0.104086,-0.068864
4660,0,東京,2016-11-03,2026-08-11,631,983,79,54,274,313,1,0.070264,0.038367,0.115818,0.082567,-0.443253,-0.301635
4661,0,佐賀,2016-11-01,2026-08-11,434,1664,40,174,222,871,1,-0.012401,-0.020766,-0.011917,-0.023222,0.054087,0.101281
4662,0,滋賀,2016-11-03,2024-11-28,218,657,13,44,69,185,1,-0.007338,-0.023664,0.034931,0.022118,-0.071991,-0.015032
4663,0,愛知,2017-10-07,2026-07-28,334,1172,50,104,154,510,1,0.060963,0.058643,0.025924,0.028336,-0.145613,-0.153450
4664,0,福井,2016-11-12,2026-08-01,340,1511,28,99,119,490,1,0.016833,0.002713,0.025711,0.015351,-0.076924,-0.029671
4665,0,愛知,2016-11-01,2026-08-11,405,1275,38,70,150,467,1,0.038925,0.033511,0.004096,-0.000574,-0.093537,-0.073468
4666,0,大阪,2016-11-01,2026-07-31,170,1731,14,198,67,670,1,-0.032032,-0.030137,0.007058,0.004964,0.053461,0.061676
4667,0,埼玉,2016-11-01,2019-03-23,76,293,4,22,24,72,1,-0.022454,-0.035147,0.070056,0.058597,-0.039204,0.014716
4668,0,福岡,2016-11-03,2023-12-21,258,552,21,27,90,177,1,0.032482,0.031481,0.028185,0.028464,-0.126727,-0.125941
4669,0,福岡,2016-11-18,2026-08-08,503,1212,45,98,217,484,1,0.008605,0.012224,0.032072,0.036805,-0.184648,-0.202484
4670,0,山口,2018-01-07,2019-12-26,41,114,2,4,10,34,1,0.013693,0.016636,-0.054343,-0.060816,0.362217,0.379413
4671,0,愛知,2016-11-10,2018-11-05,66,160,3,5,19,34,1,0.014205,-0.000616,0.075379,0.067393,-0.314015,-0.276204
4672,0,岡山,2016-11-09,2026-08-10,249,1585,25,116,89,607,1,0.027215,0.013504,-0.025536,-0.037056,0.041253,0.093096
4673,0,東京,2017-06-10,2018-10-19,41,78,0,0,0,1,1,0.000000,-0.033016,-0.012821,-0.030543,-0.001563,0.086341
4674,0,福岡,2016-11-01,2026-07-29,597,1535,71,168,279,762,1,0.009482,0.013391,-0.029080,-0.025667,0.004227,-0.009087
4675,0,大阪,2016-11-01,2026-08-03,182,1638,28,220,92,779,1,0.019536,0.009746,0.029915,0.016356,-0.129426,-0.072900
4676,0,東京,2016-11-01,2026-08-11,506,1598,84,202,264,781,1,0.039600,0.019846,0.033003,0.018526,-0.232175,-0.164086
4677,0,滋賀,2016-11-09,2026-08-11,309,1894,68,469,173,1148,1,-0.027559,-0.020412,-0.046254,-0.033253,0.194896,0.143833
4678,0,愛知,2016-11-06,2026-08-11,510,1544,86,268,272,803,1,-0.004948,-0.003904,0.013256,0.015268,0.005552,-0.002333
4679,0,福岡,2016-11-01,2026-08-11,658,1315,140,231,354,625,1,0.037101,0.025770,0.062709,0.046103,-0.279359,-0.212238
4680,0,東京,2016-11-03,2026-08-11,425,1035,51,104,232,503,1,0.019517,0.007210,0.059892,0.049341,-0.194169,-0.147295
4681,0,愛知,2016-11-01,2026-05-19,360,1267,42,116,133,499,1,0.025112,0.020006,-0.024399,-0.030626,-0.025307,0.001014
4682,0,広島,2016-11-01,2026-08-02,503,2113,185,613,374,1383,1,0.077684,0.055922,0.089019,0.069833,-0.343197,-0.258156
4683,0,広島,2016-11-01,2026-08-11,232,1224,39,164,103,522,1,0.034117,0.016530,0.017495,0.008090,-0.149397,-0.103137
4684,0,福岡,2016-12-25,2026-08-08,607,1567,93,223,317,799,1,0.010902,0.004311,0.012349,0.004754,-0.042107,-0.011198
4685,0,徳島,2016-11-01,2026-07-12,434,1968,159,590,318,1286,1,0.066563,0.055292,0.079264,0.071740,-0.315600,-0.279283
4686,0,滋賀,2016-11-01,2026-08-02,484,2039,167,521,353,1275,1,0.089524,0.070704,0.104032,0.086783,-0.414642,-0.338212
4687,0,広島,2018-01-06,2018-10-26,25,71,1,3,5,20,1,-0.002254,-0.025574,-0.081690,-0.106264,0.116056,0.226740
4688,0,東京,2016-11-01,2026-08-09,845,1671,230,397,572,1005,1,0.034607,0.028449,0.075487,0.067553,-0.240184,-0.206812
4689,0,静岡,2016-11-03,2026-07-30,140,1029,16,123,61,413,1,-0.005248,-0.015577,0.034354,0.017265,-0.121817,-0.053398
4690,0,東京,2016-11-06,2026-07-27,300,561,49,54,140,223,1,0.067077,0.046932,0.069162,0.049439,-0.232834,-0.148567
4691,0,徳島,2016-11-01,2026-05-13,507,1539,67,132,235,617,1,0.046380,0.019846,0.062601,0.032227,-0.238766,-0.110342
4692,0,福井,2016-11-01,2026-08-02,493,1433,73,223,238,655,1,-0.007545,-0.017458,0.025676,0.014102,-0.071658,-0.023616
4693,0,福岡,2016-11-03,2026-08-10,509,1523,41,121,180,523,1,0.001102,0.010638,0.010233,0.017862,-0.032918,-0.066329
4694,0,福岡,2016-11-15,2026-08-11,494,1195,45,129,211,491,1,-0.016857,-0.011737,0.016247,0.022104,-0.059468,-0.083452
4695,0,長崎,2016-11-03,2026-08-10,421,1470,61,135,204,583,1,0.053056,0.036093,0.087962,0.072227,-0.369640,-0.303085
4696,0,東京,2016-11-25,2019-06-07,168,147,11,4,53,28,1,0.038265,-0.017052,0.125000,0.049432,-0.469388,-0.157632
4697,0,福岡,2016-11-03,2026-08-11,524,1463,48,103,224,522,1,0.021200,0.024614,0.070680,0.071974,-0.197473,-0.203383
4698,0,福岡,2016-11-01,2018-06-24,103,162,3,7,23,34,1,-0.014084,-0.001274,0.013424,0.005843,0.016301,0.032850
4699,0,福井,2018-09-12,2019-07-11,4,88,0,3,0,19,0,,,,,,
4700,0,埼玉,2016-11-26,2026-08-11,372,1658,84,283,216,913,1,0.055119,0.041739,0.029982,0.015096,-0.109865,-0.045469
4701,0,大阪,2016-11-03,2019-05-01,39,249,2,11,10,68,1,0.007105,0.025154,-0.016682,0.025339,0.051282,-0.113218
4702,0,東京,2016-11-01,2026-08-08,510,1635,134,488,293,1029,1,-0.035726,-0.026860,-0.054848,-0.051464,0.245332,0.226015
4703,0,山口,2016-11-01,2026-08-11,802,1703,196,361,503,1072,1,0.032410,0.017767,-0.002295,-0.013363,-0.064208,-0.013130
4704,0,徳島,2016-11-12,2026-08-10,491,2114,139,469,310,1287,1,0.061241,0.053669,0.022566,0.009756,-0.170253,-0.119584
4705,0,長崎,2016-11-05,2026-08-10,507,1547,59,164,201,539,1,0.010359,-0.009656,0.048033,0.030306,-0.166294,-0.088123
4706,0,愛知,2016-11-01,2026-07-29,623,1838,121,336,338,982,1,0.011414,0.008924,0.008260,0.002496,-0.021382,0.002726
4708,0,広島,2016-11-03,2026-08-10,359,1320,30,65,162,412,1,0.034323,0.008800,0.139132,0.115979,-0.399251,-0.296866
4709,0,福岡,2016-11-12,2026-07-06,573,1497,88,237,324,781,1,-0.004739,-0.015024,0.043735,0.036898,-0.130495,-0.099052
4710,0,大阪,2016-11-01,2026-08-08,263,2087,45,397,144,1250,1,-0.019123,-0.027609,-0.051417,-0.062785,0.171053,0.217920
4711,0,福井,2016-11-08,2026-08-09,506,1536,69,215,277,824,1,-0.003610,-0.014770,0.010972,-0.000646,-0.051913,-0.001112
4712,0,兵庫,2016-11-03,2023-12-09,246,792,19,34,81,231,1,0.034306,0.008500,0.037602,0.009375,-0.175875,-0.054255
4713,0,岡山,2016-12-03,2026-08-11,442,2114,132,511,293,1319,1,0.056921,0.053623,0.038960,0.038605,-0.195865,-0.191353
4714,0,徳島,2016-11-01,2026-08-11,301,1605,47,168,166,752,1,0.051473,0.027596,0.082959,0.058066,-0.268828,-0.161779
4715,0,長崎,2016-11-25,2026-08-10,552,1591,179,417,379,953,1,0.062176,0.036680,0.087600,0.066894,-0.303020,-0.208845
4716,0,大阪,2016-11-01,2018-06-12,42,143,6,10,15,35,1,0.072927,0.077725,0.112388,0.127763,-0.338162,-0.398122
4718,0,佐賀,2016-11-01,2026-08-11,480,1686,86,277,265,931,1,0.014872,0.010614,-0.000111,-0.002830,-0.077662,-0.066013
4719,0,大阪,2016-11-03,2026-08-02,544,1971,163,565,385,1299,1,0.012976,0.013058,0.048664,0.047433,-0.168727,-0.165222
4720,0,長崎,2018-08-23,2026-08-11,214,888,24,81,103,343,1,0.020933,-0.004772,0.095047,0.062355,-0.186516,-0.050418
4721,0,大阪,2016-11-03,2019-11-04,27,272,0,0,0,3,1,0.000000,-0.026626,-0.011029,-0.036716,0.208469,0.324173
4722,0,福岡,2016-11-01,2020-06-28,107,314,6,20,23,88,1,-0.007620,-0.006114,-0.065302,-0.050218,0.158789,0.109624
4723,0,東京,2016-11-01,2026-08-10,751,1235,93,95,342,514,1,0.046912,0.023623,0.039198,0.014579,-0.209902,-0.104394
4724,0,佐賀,2016-11-01,2026-08-11,338,1348,21,85,112,450,1,-0.000926,0.002447,-0.002467,0.004937,-0.001119,-0.030832
4725,0,兵庫,2016-11-01,2026-08-11,337,1640,34,217,152,737,1,-0.031427,-0.044457,0.001648,-0.014871,0.043669,0.113051
4726,0,埼玉,2016-11-06,2026-04-20,170,1048,23,152,79,528,1,-0.009744,-0.005907,-0.039111,-0.036137,0.101718,0.088554
4727,0,福岡,2016-11-01,2026-08-01,492,1217,45,110,184,426,1,0.001077,0.006654,0.023943,0.028598,-0.065518,-0.085368
4728,0,東京,2016-11-01,2026-08-11,788,1297,102,114,361,491,1,0.041546,0.009231,0.079556,0.044035,-0.267272,-0.117774
4729,0,福岡,2016-11-05,2026-08-11,380,1445,40,115,151,562,1,0.025678,0.018578,0.008441,0.005605,-0.058232,-0.041645
4730,0,静岡,2017-05-27,2026-08-11,242,1594,44,302,128,854,1,-0.007642,-0.009290,-0.006833,-0.011619,0.098795,0.114616
4731,0,愛知,2016-11-06,2026-08-11,533,1525,69,178,271,735,1,0.012735,0.012684,0.026476,0.025886,-0.079772,-0.078371
4732,0,徳島,2016-11-01,2026-08-10,488,1705,126,389,306,1053,1,0.030044,0.026459,0.009454,0.000927,-0.084689,-0.051564
4733,0,岡山,2016-11-01,2017-10-14,28,157,3,22,10,75,1,-0.032985,-0.026489,-0.120564,-0.092117,0.579845,0.473730
4733,1,徳島,2020-02-22,2026-08-05,155,635,23,104,67,294,1,-0.015392,-0.031605,-0.030734,-0.042966,0.083973,0.138465
4734,0,佐賀,2016-11-01,2026-08-11,468,1803,137,470,327,1180,1,0.032058,0.016307,0.044253,0.021406,-0.175370,-0.082250
4735,0,兵庫,2016-11-09,2026-08-11,268,1557,25,150,107,603,1,-0.003056,-0.006248,0.011970,0.020019,-0.033371,-0.056605
4736,0,福岡,2016-11-01,2026-08-11,872,1622,229,429,584,1111,1,-0.001874,-0.015316,-0.015232,-0.027056,0.042065,0.093550
4737,0,福岡,2016-11-01,2026-08-03,722,1381,210,373,481,913,1,0.020765,0.014005,0.005090,0.000347,-0.044175,-0.022746
4738,0,埼玉,2016-11-01,2026-08-02,286,1970,59,379,146,974,1,0.013908,0.002700,0.016073,0.002440,-0.052281,0.005014
4739,0,香川,2016-11-03,2026-08-09,522,2237,138,520,340,1410,1,0.031914,0.025044,0.021033,0.015381,-0.068839,-0.041807
4740,0,静岡,2016-11-18,2026-08-11,415,1610,49,119,165,613,1,0.044159,0.029204,0.016845,-0.001477,-0.139332,-0.062352
